Rb1,5s1/2,,,
Wavelength,alpha_0,     Uncertainty,alpha_2,     Uncertainty
1099.50000,639.49,0.76,0.00,0.00
1099.52000,639.47,0.76,0.00,0.00
1099.54000,639.45,0.76,0.00,0.00
1099.56000,639.42,0.76,0.00,0.00
1099.58000,639.40,0.76,0.00,0.00
1099.60000,639.38,0.76,0.00,0.00
1099.62000,639.35,0.76,0.00,0.00
1099.64000,639.33,0.76,0.00,0.00
1099.66000,639.30,0.76,0.00,0.00
1099.68000,639.28,0.76,0.00,0.00
1099.70000,639.26,0.76,0.00,0.00
1099.72000,639.23,0.76,0.00,0.00
1099.74000,639.21,0.76,0.00,0.00
1099.76000,639.18,0.76,0.00,0.00
1099.78000,639.16,0.76,0.00,0.00
1099.80000,639.14,0.76,0.00,0.00
1099.82000,639.11,0.76,0.00,0.00
1099.84000,639.09,0.76,0.00,0.00
1099.86000,639.07,0.76,0.00,0.00
1099.88000,639.04,0.76,0.00,0.00
1099.90000,639.02,0.76,0.00,0.00
1099.92000,638.99,0.76,0.00,0.00
1099.94000,638.97,0.76,0.00,0.00
1099.96000,638.95,0.76,0.00,0.00
1099.98000,638.92,0.76,0.00,0.00
1100.00000,638.90,0.76,0.00,0.00
1100.02000,638.87,0.76,0.00,0.00
1100.04000,638.85,0.76,0.00,0.00
1100.06000,638.83,0.76,0.00,0.00
1100.08000,638.80,0.76,0.00,0.00
1100.10000,638.78,0.76,0.00,0.00
1100.12000,638.76,0.76,0.00,0.00
1100.14000,638.73,0.76,0.00,0.00
1100.16000,638.71,0.76,0.00,0.00
1100.18000,638.68,0.76,0.00,0.00
1100.20000,638.66,0.76,0.00,0.00
1100.22000,638.64,0.76,0.00,0.00
1100.24000,638.61,0.76,0.00,0.00
1100.26000,638.59,0.76,0.00,0.00
1100.28000,638.57,0.76,0.00,0.00
1100.30000,638.54,0.76,0.00,0.00
1100.32000,638.52,0.76,0.00,0.00
1100.34000,638.49,0.76,0.00,0.00
1100.36000,638.47,0.76,0.00,0.00
1100.38000,638.45,0.76,0.00,0.00
1100.40000,638.42,0.76,0.00,0.00
1100.42000,638.40,0.76,0.00,0.00
1100.44000,638.38,0.76,0.00,0.00
1100.46000,638.35,0.76,0.00,0.00
1100.48000,638.33,0.76,0.00,0.00
1100.50000,638.30,0.76,0.00,0.00
1100.52000,638.28,0.76,0.00,0.00
1100.54000,638.26,0.76,0.00,0.00
1100.56000,638.23,0.76,0.00,0.00
1100.58000,638.21,0.76,0.00,0.00
1100.60000,638.19,0.76,0.00,0.00
1100.62000,638.16,0.76,0.00,0.00
1100.64000,638.14,0.76,0.00,0.00
1100.66000,638.12,0.76,0.00,0.00
1100.68000,638.09,0.76,0.00,0.00
1100.70000,638.07,0.76,0.00,0.00
1100.72000,638.04,0.76,0.00,0.00
1100.74000,638.02,0.76,0.00,0.00
1100.76000,638.00,0.76,0.00,0.00
1100.78000,637.97,0.76,0.00,0.00
1100.80000,637.95,0.76,0.00,0.00
1100.82000,637.93,0.76,0.00,0.00
1100.84000,637.90,0.76,0.00,0.00
1100.86000,637.88,0.76,0.00,0.00
1100.88000,637.85,0.76,0.00,0.00
1100.90000,637.83,0.76,0.00,0.00
1100.92000,637.81,0.76,0.00,0.00
1100.94000,637.78,0.76,0.00,0.00
1100.96000,637.76,0.76,0.00,0.00
1100.98000,637.74,0.76,0.00,0.00
1101.00000,637.71,0.76,0.00,0.00
1101.02000,637.69,0.76,0.00,0.00
1101.04000,637.67,0.76,0.00,0.00
1101.06000,637.64,0.76,0.00,0.00
1101.08000,637.62,0.76,0.00,0.00
1101.10000,637.59,0.76,0.00,0.00
1101.12000,637.57,0.76,0.00,0.00
1101.14000,637.55,0.76,0.00,0.00
1101.16000,637.52,0.76,0.00,0.00
1101.18000,637.50,0.76,0.00,0.00
1101.20000,637.48,0.76,0.00,0.00
1101.22000,637.45,0.76,0.00,0.00
1101.24000,637.43,0.76,0.00,0.00
1101.26000,637.41,0.76,0.00,0.00
1101.28000,637.38,0.76,0.00,0.00
1101.30000,637.36,0.76,0.00,0.00
1101.32000,637.34,0.76,0.00,0.00
1101.34000,637.31,0.76,0.00,0.00
1101.36000,637.29,0.76,0.00,0.00
1101.38000,637.26,0.76,0.00,0.00
1101.40000,637.24,0.76,0.00,0.00
1101.42000,637.22,0.76,0.00,0.00
1101.44000,637.19,0.76,0.00,0.00
1101.46000,637.17,0.76,0.00,0.00
1101.48000,637.15,0.76,0.00,0.00
1101.50000,637.12,0.76,0.00,0.00
1101.52000,637.10,0.76,0.00,0.00
1101.54000,637.08,0.76,0.00,0.00
1101.56000,637.05,0.76,0.00,0.00
1101.58000,637.03,0.76,0.00,0.00
1101.60000,637.01,0.76,0.00,0.00
1101.62000,636.98,0.76,0.00,0.00
1101.64000,636.96,0.76,0.00,0.00
1101.66000,636.93,0.76,0.00,0.00
1101.68000,636.91,0.76,0.00,0.00
1101.70000,636.89,0.76,0.00,0.00
1101.72000,636.86,0.76,0.00,0.00
1101.74000,636.84,0.76,0.00,0.00
1101.76000,636.82,0.76,0.00,0.00
1101.78000,636.79,0.76,0.00,0.00
1101.80000,636.77,0.76,0.00,0.00
1101.82000,636.75,0.76,0.00,0.00
1101.84000,636.72,0.76,0.00,0.00
1101.86000,636.70,0.76,0.00,0.00
1101.88000,636.68,0.76,0.00,0.00
1101.90000,636.65,0.76,0.00,0.00
1101.92000,636.63,0.76,0.00,0.00
1101.94000,636.61,0.76,0.00,0.00
1101.96000,636.58,0.76,0.00,0.00
1101.98000,636.56,0.76,0.00,0.00
1102.00000,636.53,0.76,0.00,0.00
1102.02000,636.51,0.76,0.00,0.00
1102.04000,636.49,0.76,0.00,0.00
1102.06000,636.46,0.76,0.00,0.00
1102.08000,636.44,0.76,0.00,0.00
1102.10000,636.42,0.76,0.00,0.00
1102.12000,636.39,0.76,0.00,0.00
1102.14000,636.37,0.76,0.00,0.00
1102.16000,636.35,0.76,0.00,0.00
1102.18000,636.32,0.76,0.00,0.00
1102.20000,636.30,0.76,0.00,0.00
1102.22000,636.28,0.76,0.00,0.00
1102.24000,636.25,0.76,0.00,0.00
1102.26000,636.23,0.76,0.00,0.00
1102.28000,636.21,0.76,0.00,0.00
1102.30000,636.18,0.76,0.00,0.00
1102.32000,636.16,0.76,0.00,0.00
1102.34000,636.14,0.76,0.00,0.00
1102.36000,636.11,0.76,0.00,0.00
1102.38000,636.09,0.76,0.00,0.00
1102.40000,636.07,0.76,0.00,0.00
1102.42000,636.04,0.76,0.00,0.00
1102.44000,636.02,0.76,0.00,0.00
1102.46000,636.00,0.76,0.00,0.00
1102.48000,635.97,0.76,0.00,0.00
1102.50000,635.95,0.76,0.00,0.00
1102.52000,635.93,0.76,0.00,0.00
1102.54000,635.90,0.76,0.00,0.00
1102.56000,635.88,0.76,0.00,0.00
1102.58000,635.86,0.76,0.00,0.00
1102.60000,635.83,0.76,0.00,0.00
1102.62000,635.81,0.76,0.00,0.00
1102.64000,635.78,0.76,0.00,0.00
1102.66000,635.76,0.76,0.00,0.00
1102.68000,635.74,0.76,0.00,0.00
1102.70000,635.71,0.76,0.00,0.00
1102.72000,635.69,0.76,0.00,0.00
1102.74000,635.67,0.76,0.00,0.00
1102.76000,635.64,0.76,0.00,0.00
1102.78000,635.62,0.76,0.00,0.00
1102.80000,635.60,0.76,0.00,0.00
1102.82000,635.57,0.76,0.00,0.00
1102.84000,635.55,0.76,0.00,0.00
1102.86000,635.53,0.76,0.00,0.00
1102.88000,635.50,0.76,0.00,0.00
1102.90000,635.48,0.76,0.00,0.00
1102.92000,635.46,0.76,0.00,0.00
1102.94000,635.43,0.76,0.00,0.00
1102.96000,635.41,0.76,0.00,0.00
1102.98000,635.39,0.76,0.00,0.00
1103.00000,635.36,0.76,0.00,0.00
1103.02000,635.34,0.76,0.00,0.00
1103.04000,635.32,0.76,0.00,0.00
1103.06000,635.29,0.76,0.00,0.00
1103.08000,635.27,0.76,0.00,0.00
1103.10000,635.25,0.76,0.00,0.00
1103.12000,635.22,0.76,0.00,0.00
1103.14000,635.20,0.76,0.00,0.00
1103.16000,635.18,0.76,0.00,0.00
1103.18000,635.15,0.76,0.00,0.00
1103.20000,635.13,0.76,0.00,0.00
1103.22000,635.11,0.76,0.00,0.00
1103.24000,635.08,0.76,0.00,0.00
1103.26000,635.06,0.76,0.00,0.00
1103.28000,635.04,0.76,0.00,0.00
1103.30000,635.01,0.76,0.00,0.00
1103.32000,634.99,0.76,0.00,0.00
1103.34000,634.97,0.76,0.00,0.00
1103.36000,634.94,0.76,0.00,0.00
1103.38000,634.92,0.75,0.00,0.00
1103.40000,634.90,0.75,0.00,0.00
1103.42000,634.88,0.75,0.00,0.00
1103.44000,634.85,0.75,0.00,0.00
1103.46000,634.83,0.75,0.00,0.00
1103.48000,634.81,0.75,0.00,0.00
1103.50000,634.78,0.75,0.00,0.00
1103.52000,634.76,0.75,0.00,0.00
1103.54000,634.74,0.75,0.00,0.00
1103.56000,634.71,0.75,0.00,0.00
1103.58000,634.69,0.75,0.00,0.00
1103.60000,634.67,0.75,0.00,0.00
1103.62000,634.64,0.75,0.00,0.00
1103.64000,634.62,0.75,0.00,0.00
1103.66000,634.60,0.75,0.00,0.00
1103.68000,634.57,0.75,0.00,0.00
1103.70000,634.55,0.75,0.00,0.00
1103.72000,634.53,0.75,0.00,0.00
1103.74000,634.50,0.75,0.00,0.00
1103.76000,634.48,0.75,0.00,0.00
1103.78000,634.46,0.75,0.00,0.00
1103.80000,634.43,0.75,0.00,0.00
1103.82000,634.41,0.75,0.00,0.00
1103.84000,634.39,0.75,0.00,0.00
1103.86000,634.36,0.75,0.00,0.00
1103.88000,634.34,0.75,0.00,0.00
1103.90000,634.32,0.75,0.00,0.00
1103.92000,634.29,0.75,0.00,0.00
1103.94000,634.27,0.75,0.00,0.00
1103.96000,634.25,0.75,0.00,0.00
1103.98000,634.22,0.75,0.00,0.00
1104.00000,634.20,0.75,0.00,0.00
1104.02000,634.18,0.75,0.00,0.00
1104.04000,634.16,0.75,0.00,0.00
1104.06000,634.13,0.75,0.00,0.00
1104.08000,634.11,0.75,0.00,0.00
1104.10000,634.09,0.75,0.00,0.00
1104.12000,634.06,0.75,0.00,0.00
1104.14000,634.04,0.75,0.00,0.00
1104.16000,634.02,0.75,0.00,0.00
1104.18000,633.99,0.75,0.00,0.00
1104.20000,633.97,0.75,0.00,0.00
1104.22000,633.95,0.75,0.00,0.00
1104.24000,633.92,0.75,0.00,0.00
1104.26000,633.90,0.75,0.00,0.00
1104.28000,633.88,0.75,0.00,0.00
1104.30000,633.85,0.75,0.00,0.00
1104.32000,633.83,0.75,0.00,0.00
1104.34000,633.81,0.75,0.00,0.00
1104.36000,633.78,0.75,0.00,0.00
1104.38000,633.76,0.75,0.00,0.00
1104.40000,633.74,0.75,0.00,0.00
1104.42000,633.72,0.75,0.00,0.00
1104.44000,633.69,0.75,0.00,0.00
1104.46000,633.67,0.75,0.00,0.00
1104.48000,633.65,0.75,0.00,0.00
1104.50000,633.62,0.75,0.00,0.00
1104.52000,633.60,0.75,0.00,0.00
1104.54000,633.58,0.75,0.00,0.00
1104.56000,633.55,0.75,0.00,0.00
1104.58000,633.53,0.75,0.00,0.00
1104.60000,633.51,0.75,0.00,0.00
1104.62000,633.48,0.75,0.00,0.00
1104.64000,633.46,0.75,0.00,0.00
1104.66000,633.44,0.75,0.00,0.00
1104.68000,633.42,0.75,0.00,0.00
1104.70000,633.39,0.75,0.00,0.00
1104.72000,633.37,0.75,0.00,0.00
1104.74000,633.35,0.75,0.00,0.00
1104.76000,633.32,0.75,0.00,0.00
1104.78000,633.30,0.75,0.00,0.00
1104.80000,633.28,0.75,0.00,0.00
1104.82000,633.25,0.75,0.00,0.00
1104.84000,633.23,0.75,0.00,0.00
1104.86000,633.21,0.75,0.00,0.00
1104.88000,633.18,0.75,0.00,0.00
1104.90000,633.16,0.75,0.00,0.00
1104.92000,633.14,0.75,0.00,0.00
1104.94000,633.12,0.75,0.00,0.00
1104.96000,633.09,0.75,0.00,0.00
1104.98000,633.07,0.75,0.00,0.00
1105.00000,633.05,0.75,0.00,0.00
1105.02000,633.02,0.75,0.00,0.00
1105.04000,633.00,0.75,0.00,0.00
1105.06000,632.98,0.75,0.00,0.00
1105.08000,632.95,0.75,0.00,0.00
1105.10000,632.93,0.75,0.00,0.00
1105.12000,632.91,0.75,0.00,0.00
1105.14000,632.88,0.75,0.00,0.00
1105.16000,632.86,0.75,0.00,0.00
1105.18000,632.84,0.75,0.00,0.00
1105.20000,632.82,0.75,0.00,0.00
1105.22000,632.79,0.75,0.00,0.00
1105.24000,632.77,0.75,0.00,0.00
1105.26000,632.75,0.75,0.00,0.00
1105.28000,632.72,0.75,0.00,0.00
1105.30000,632.70,0.75,0.00,0.00
1105.32000,632.68,0.75,0.00,0.00
1105.34000,632.65,0.75,0.00,0.00
1105.36000,632.63,0.75,0.00,0.00
1105.38000,632.61,0.75,0.00,0.00
1105.40000,632.59,0.75,0.00,0.00
1105.42000,632.56,0.75,0.00,0.00
1105.44000,632.54,0.75,0.00,0.00
1105.46000,632.52,0.75,0.00,0.00
1105.48000,632.49,0.75,0.00,0.00
1105.50000,632.47,0.75,0.00,0.00
1105.52000,632.45,0.75,0.00,0.00
1105.54000,632.43,0.75,0.00,0.00
1105.56000,632.40,0.75,0.00,0.00
1105.58000,632.38,0.75,0.00,0.00
1105.60000,632.36,0.75,0.00,0.00
1105.62000,632.33,0.75,0.00,0.00
1105.64000,632.31,0.75,0.00,0.00
1105.66000,632.29,0.75,0.00,0.00
1105.68000,632.26,0.75,0.00,0.00
1105.70000,632.24,0.75,0.00,0.00
1105.72000,632.22,0.75,0.00,0.00
1105.74000,632.20,0.75,0.00,0.00
1105.76000,632.17,0.75,0.00,0.00
1105.78000,632.15,0.75,0.00,0.00
1105.80000,632.13,0.75,0.00,0.00
1105.82000,632.10,0.75,0.00,0.00
1105.84000,632.08,0.75,0.00,0.00
1105.86000,632.06,0.75,0.00,0.00
1105.88000,632.04,0.75,0.00,0.00
1105.90000,632.01,0.75,0.00,0.00
1105.92000,631.99,0.75,0.00,0.00
1105.94000,631.97,0.75,0.00,0.00
1105.96000,631.94,0.75,0.00,0.00
1105.98000,631.92,0.75,0.00,0.00
1106.00000,631.90,0.75,0.00,0.00
1106.02000,631.88,0.75,0.00,0.00
1106.04000,631.85,0.75,0.00,0.00
1106.06000,631.83,0.75,0.00,0.00
1106.08000,631.81,0.75,0.00,0.00
1106.10000,631.78,0.75,0.00,0.00
1106.12000,631.76,0.75,0.00,0.00
1106.14000,631.74,0.75,0.00,0.00
1106.16000,631.72,0.75,0.00,0.00
1106.18000,631.69,0.75,0.00,0.00
1106.20000,631.67,0.75,0.00,0.00
1106.22000,631.65,0.75,0.00,0.00
1106.24000,631.62,0.75,0.00,0.00
1106.26000,631.60,0.75,0.00,0.00
1106.28000,631.58,0.75,0.00,0.00
1106.30000,631.56,0.75,0.00,0.00
1106.32000,631.53,0.75,0.00,0.00
1106.34000,631.51,0.75,0.00,0.00
1106.36000,631.49,0.75,0.00,0.00
1106.38000,631.46,0.75,0.00,0.00
1106.40000,631.44,0.75,0.00,0.00
1106.42000,631.42,0.75,0.00,0.00
1106.44000,631.40,0.75,0.00,0.00
1106.46000,631.37,0.75,0.00,0.00
1106.48000,631.35,0.75,0.00,0.00
1106.50000,631.33,0.75,0.00,0.00
1106.52000,631.30,0.75,0.00,0.00
1106.54000,631.28,0.75,0.00,0.00
1106.56000,631.26,0.75,0.00,0.00
1106.58000,631.24,0.75,0.00,0.00
1106.60000,631.21,0.75,0.00,0.00
1106.62000,631.19,0.75,0.00,0.00
1106.64000,631.17,0.75,0.00,0.00
1106.66000,631.14,0.75,0.00,0.00
1106.68000,631.12,0.75,0.00,0.00
1106.70000,631.10,0.75,0.00,0.00
1106.72000,631.08,0.75,0.00,0.00
1106.74000,631.05,0.75,0.00,0.00
1106.76000,631.03,0.75,0.00,0.00
1106.78000,631.01,0.75,0.00,0.00
1106.80000,630.98,0.75,0.00,0.00
1106.82000,630.96,0.75,0.00,0.00
1106.84000,630.94,0.75,0.00,0.00
1106.86000,630.92,0.75,0.00,0.00
1106.88000,630.89,0.75,0.00,0.00
1106.90000,630.87,0.75,0.00,0.00
1106.92000,630.85,0.75,0.00,0.00
1106.94000,630.83,0.75,0.00,0.00
1106.96000,630.80,0.75,0.00,0.00
1106.98000,630.78,0.75,0.00,0.00
1107.00000,630.76,0.75,0.00,0.00
1107.02000,630.73,0.75,0.00,0.00
1107.04000,630.71,0.75,0.00,0.00
1107.06000,630.69,0.75,0.00,0.00
1107.08000,630.67,0.75,0.00,0.00
1107.10000,630.64,0.75,0.00,0.00
1107.12000,630.62,0.75,0.00,0.00
1107.14000,630.60,0.75,0.00,0.00
1107.16000,630.58,0.75,0.00,0.00
1107.18000,630.55,0.75,0.00,0.00
1107.20000,630.53,0.75,0.00,0.00
1107.22000,630.51,0.75,0.00,0.00
1107.24000,630.48,0.75,0.00,0.00
1107.26000,630.46,0.75,0.00,0.00
1107.28000,630.44,0.75,0.00,0.00
1107.30000,630.42,0.75,0.00,0.00
1107.32000,630.39,0.75,0.00,0.00
1107.34000,630.37,0.75,0.00,0.00
1107.36000,630.35,0.75,0.00,0.00
1107.38000,630.33,0.75,0.00,0.00
1107.40000,630.30,0.75,0.00,0.00
1107.42000,630.28,0.75,0.00,0.00
1107.44000,630.26,0.75,0.00,0.00
1107.46000,630.24,0.75,0.00,0.00
1107.48000,630.21,0.75,0.00,0.00
1107.50000,630.19,0.75,0.00,0.00
1107.52000,630.17,0.75,0.00,0.00
1107.54000,630.14,0.75,0.00,0.00
1107.56000,630.12,0.75,0.00,0.00
1107.58000,630.10,0.75,0.00,0.00
1107.60000,630.08,0.75,0.00,0.00
1107.62000,630.05,0.75,0.00,0.00
1107.64000,630.03,0.75,0.00,0.00
1107.66000,630.01,0.75,0.00,0.00
1107.68000,629.99,0.75,0.00,0.00
1107.70000,629.96,0.75,0.00,0.00
1107.72000,629.94,0.75,0.00,0.00
1107.74000,629.92,0.75,0.00,0.00
1107.76000,629.90,0.75,0.00,0.00
1107.78000,629.87,0.75,0.00,0.00
1107.80000,629.85,0.75,0.00,0.00
1107.82000,629.83,0.75,0.00,0.00
1107.84000,629.80,0.75,0.00,0.00
1107.86000,629.78,0.75,0.00,0.00
1107.88000,629.76,0.75,0.00,0.00
1107.90000,629.74,0.75,0.00,0.00
1107.92000,629.71,0.75,0.00,0.00
1107.94000,629.69,0.75,0.00,0.00
1107.96000,629.67,0.75,0.00,0.00
1107.98000,629.65,0.75,0.00,0.00
1108.00000,629.62,0.75,0.00,0.00
1108.02000,629.60,0.75,0.00,0.00
1108.04000,629.58,0.75,0.00,0.00
1108.06000,629.56,0.75,0.00,0.00
1108.08000,629.53,0.75,0.00,0.00
1108.10000,629.51,0.75,0.00,0.00
1108.12000,629.49,0.75,0.00,0.00
1108.14000,629.47,0.75,0.00,0.00
1108.16000,629.44,0.75,0.00,0.00
1108.18000,629.42,0.75,0.00,0.00
1108.20000,629.40,0.75,0.00,0.00
1108.22000,629.38,0.75,0.00,0.00
1108.24000,629.35,0.75,0.00,0.00
1108.26000,629.33,0.75,0.00,0.00
1108.28000,629.31,0.75,0.00,0.00
1108.30000,629.29,0.75,0.00,0.00
1108.32000,629.26,0.75,0.00,0.00
1108.34000,629.24,0.75,0.00,0.00
1108.36000,629.22,0.75,0.00,0.00
1108.38000,629.20,0.75,0.00,0.00
1108.40000,629.17,0.75,0.00,0.00
1108.42000,629.15,0.75,0.00,0.00
1108.44000,629.13,0.75,0.00,0.00
1108.46000,629.10,0.75,0.00,0.00
1108.48000,629.08,0.75,0.00,0.00
1108.50000,629.06,0.75,0.00,0.00
1108.52000,629.04,0.75,0.00,0.00
1108.54000,629.01,0.75,0.00,0.00
1108.56000,628.99,0.75,0.00,0.00
1108.58000,628.97,0.75,0.00,0.00
1108.60000,628.95,0.75,0.00,0.00
1108.62000,628.92,0.75,0.00,0.00
1108.64000,628.90,0.75,0.00,0.00
1108.66000,628.88,0.75,0.00,0.00
1108.68000,628.86,0.75,0.00,0.00
1108.70000,628.83,0.75,0.00,0.00
1108.72000,628.81,0.75,0.00,0.00
1108.74000,628.79,0.75,0.00,0.00
1108.76000,628.77,0.75,0.00,0.00
1108.78000,628.74,0.75,0.00,0.00
1108.80000,628.72,0.75,0.00,0.00
1108.82000,628.70,0.75,0.00,0.00
1108.84000,628.68,0.75,0.00,0.00
1108.86000,628.65,0.75,0.00,0.00
1108.88000,628.63,0.75,0.00,0.00
1108.90000,628.61,0.75,0.00,0.00
1108.92000,628.59,0.75,0.00,0.00
1108.94000,628.56,0.75,0.00,0.00
1108.96000,628.54,0.75,0.00,0.00
1108.98000,628.52,0.75,0.00,0.00
1109.00000,628.50,0.75,0.00,0.00
1109.02000,628.48,0.75,0.00,0.00
1109.04000,628.45,0.75,0.00,0.00
1109.06000,628.43,0.75,0.00,0.00
1109.08000,628.41,0.75,0.00,0.00
1109.10000,628.39,0.75,0.00,0.00
1109.12000,628.36,0.75,0.00,0.00
1109.14000,628.34,0.75,0.00,0.00
1109.16000,628.32,0.75,0.00,0.00
1109.18000,628.30,0.75,0.00,0.00
1109.20000,628.27,0.75,0.00,0.00
1109.22000,628.25,0.75,0.00,0.00
1109.24000,628.23,0.75,0.00,0.00
1109.26000,628.21,0.75,0.00,0.00
1109.28000,628.18,0.75,0.00,0.00
1109.30000,628.16,0.75,0.00,0.00
1109.32000,628.14,0.75,0.00,0.00
1109.34000,628.12,0.75,0.00,0.00
1109.36000,628.09,0.75,0.00,0.00
1109.38000,628.07,0.75,0.00,0.00
1109.40000,628.05,0.75,0.00,0.00
1109.42000,628.03,0.75,0.00,0.00
1109.44000,628.00,0.75,0.00,0.00
1109.46000,627.98,0.75,0.00,0.00
1109.48000,627.96,0.75,0.00,0.00
1109.50000,627.94,0.75,0.00,0.00
1109.52000,627.91,0.75,0.00,0.00
1109.54000,627.89,0.75,0.00,0.00
1109.56000,627.87,0.75,0.00,0.00
1109.58000,627.85,0.75,0.00,0.00
1109.60000,627.83,0.75,0.00,0.00
1109.62000,627.80,0.75,0.00,0.00
1109.64000,627.78,0.75,0.00,0.00
1109.66000,627.76,0.75,0.00,0.00
1109.68000,627.74,0.75,0.00,0.00
1109.70000,627.71,0.75,0.00,0.00
1109.72000,627.69,0.75,0.00,0.00
1109.74000,627.67,0.75,0.00,0.00
1109.76000,627.65,0.75,0.00,0.00
1109.78000,627.62,0.75,0.00,0.00
1109.80000,627.60,0.75,0.00,0.00
1109.82000,627.58,0.75,0.00,0.00
1109.84000,627.56,0.75,0.00,0.00
1109.86000,627.53,0.75,0.00,0.00
1109.88000,627.51,0.75,0.00,0.00
1109.90000,627.49,0.75,0.00,0.00
1109.92000,627.47,0.75,0.00,0.00
1109.94000,627.45,0.75,0.00,0.00
1109.96000,627.42,0.75,0.00,0.00
1109.98000,627.40,0.75,0.00,0.00
1110.00000,627.38,0.75,0.00,0.00
1110.02000,627.36,0.75,0.00,0.00
1110.04000,627.33,0.75,0.00,0.00
1110.06000,627.31,0.75,0.00,0.00
1110.08000,627.29,0.75,0.00,0.00
1110.10000,627.27,0.75,0.00,0.00
1110.12000,627.24,0.75,0.00,0.00
1110.14000,627.22,0.75,0.00,0.00
1110.16000,627.20,0.75,0.00,0.00
1110.18000,627.18,0.75,0.00,0.00
1110.20000,627.16,0.75,0.00,0.00
1110.22000,627.13,0.75,0.00,0.00
1110.24000,627.11,0.75,0.00,0.00
1110.26000,627.09,0.75,0.00,0.00
1110.28000,627.07,0.75,0.00,0.00
1110.30000,627.04,0.75,0.00,0.00
1110.32000,627.02,0.75,0.00,0.00
1110.34000,627.00,0.75,0.00,0.00
1110.36000,626.98,0.75,0.00,0.00
1110.38000,626.95,0.75,0.00,0.00
1110.40000,626.93,0.75,0.00,0.00
1110.42000,626.91,0.75,0.00,0.00
1110.44000,626.89,0.75,0.00,0.00
1110.46000,626.87,0.75,0.00,0.00
1110.48000,626.84,0.75,0.00,0.00
1110.50000,626.82,0.75,0.00,0.00
1110.52000,626.80,0.75,0.00,0.00
1110.54000,626.78,0.75,0.00,0.00
1110.56000,626.75,0.75,0.00,0.00
1110.58000,626.73,0.75,0.00,0.00
1110.60000,626.71,0.75,0.00,0.00
1110.62000,626.69,0.75,0.00,0.00
1110.64000,626.67,0.75,0.00,0.00
1110.66000,626.64,0.75,0.00,0.00
1110.68000,626.62,0.75,0.00,0.00
1110.70000,626.60,0.75,0.00,0.00
1110.72000,626.58,0.75,0.00,0.00
1110.74000,626.55,0.75,0.00,0.00
1110.76000,626.53,0.75,0.00,0.00
1110.78000,626.51,0.75,0.00,0.00
1110.80000,626.49,0.75,0.00,0.00
1110.82000,626.47,0.75,0.00,0.00
1110.84000,626.44,0.75,0.00,0.00
1110.86000,626.42,0.75,0.00,0.00
1110.88000,626.40,0.74,0.00,0.00
1110.90000,626.38,0.74,0.00,0.00
1110.92000,626.35,0.74,0.00,0.00
1110.94000,626.33,0.74,0.00,0.00
1110.96000,626.31,0.74,0.00,0.00
1110.98000,626.29,0.74,0.00,0.00
1111.00000,626.27,0.74,0.00,0.00
1111.02000,626.24,0.74,0.00,0.00
1111.04000,626.22,0.74,0.00,0.00
1111.06000,626.20,0.74,0.00,0.00
1111.08000,626.18,0.74,0.00,0.00
1111.10000,626.16,0.74,0.00,0.00
1111.12000,626.13,0.74,0.00,0.00
1111.14000,626.11,0.74,0.00,0.00
1111.16000,626.09,0.74,0.00,0.00
1111.18000,626.07,0.74,0.00,0.00
1111.20000,626.04,0.74,0.00,0.00
1111.22000,626.02,0.74,0.00,0.00
1111.24000,626.00,0.74,0.00,0.00
1111.26000,625.98,0.74,0.00,0.00
1111.28000,625.96,0.74,0.00,0.00
1111.30000,625.93,0.74,0.00,0.00
1111.32000,625.91,0.74,0.00,0.00
1111.34000,625.89,0.74,0.00,0.00
1111.36000,625.87,0.74,0.00,0.00
1111.38000,625.85,0.74,0.00,0.00
1111.40000,625.82,0.74,0.00,0.00
1111.42000,625.80,0.74,0.00,0.00
1111.44000,625.78,0.74,0.00,0.00
1111.46000,625.76,0.74,0.00,0.00
1111.48000,625.73,0.74,0.00,0.00
1111.50000,625.71,0.74,0.00,0.00
1111.52000,625.69,0.74,0.00,0.00
1111.54000,625.67,0.74,0.00,0.00
1111.56000,625.65,0.74,0.00,0.00
1111.58000,625.62,0.74,0.00,0.00
1111.60000,625.60,0.74,0.00,0.00
1111.62000,625.58,0.74,0.00,0.00
1111.64000,625.56,0.74,0.00,0.00
1111.66000,625.54,0.74,0.00,0.00
1111.68000,625.51,0.74,0.00,0.00
1111.70000,625.49,0.74,0.00,0.00
1111.72000,625.47,0.74,0.00,0.00
1111.74000,625.45,0.74,0.00,0.00
1111.76000,625.43,0.74,0.00,0.00
1111.78000,625.40,0.74,0.00,0.00
1111.80000,625.38,0.74,0.00,0.00
1111.82000,625.36,0.74,0.00,0.00
1111.84000,625.34,0.74,0.00,0.00
1111.86000,625.32,0.74,0.00,0.00
1111.88000,625.29,0.74,0.00,0.00
1111.90000,625.27,0.74,0.00,0.00
1111.92000,625.25,0.74,0.00,0.00
1111.94000,625.23,0.74,0.00,0.00
1111.96000,625.21,0.74,0.00,0.00
1111.98000,625.18,0.74,0.00,0.00
1112.00000,625.16,0.74,0.00,0.00
1112.02000,625.14,0.74,0.00,0.00
1112.04000,625.12,0.74,0.00,0.00
1112.06000,625.10,0.74,0.00,0.00
1112.08000,625.07,0.74,0.00,0.00
1112.10000,625.05,0.74,0.00,0.00
1112.12000,625.03,0.74,0.00,0.00
1112.14000,625.01,0.74,0.00,0.00
1112.16000,624.98,0.74,0.00,0.00
