Rb1,5p1/2,,,
1505.92600,18070.81,106.00,0.00,0.00
1505.94600,18059.59,105.93,0.00,0.00
1505.96600,18048.38,105.86,0.00,0.00
1505.98600,18037.19,105.80,0.00,0.00
1506.00600,18026.02,105.73,0.00,0.00
1506.02600,18014.85,105.66,0.00,0.00
1506.04600,18003.71,105.60,0.00,0.00
1506.06600,17992.58,105.53,0.00,0.00
1506.08600,17981.46,105.46,0.00,0.00
1506.10600,17970.35,105.40,0.00,0.00
1506.12600,17959.27,105.33,0.00,0.00
1506.14600,17948.19,105.26,0.00,0.00
1506.16600,17937.13,105.20,0.00,0.00
1506.18600,17926.09,105.13,0.00,0.00
1506.20600,17915.06,105.07,0.00,0.00
1506.22600,17904.04,105.00,0.00,0.00
1506.24600,17893.04,104.93,0.00,0.00
1506.26600,17882.05,104.87,0.00,0.00
1506.28600,17871.07,104.80,0.00,0.00
1506.30600,17860.11,104.74,0.00,0.00
1506.32600,17849.17,104.67,0.00,0.00
1506.34600,17838.24,104.61,0.00,0.00
1506.36600,17827.32,104.54,0.00,0.00
1506.38600,17816.42,104.48,0.00,0.00
1506.40600,17805.53,104.41,0.00,0.00
1506.42600,17794.66,104.35,0.00,0.00
1506.44600,17783.79,104.28,0.00,0.00
1506.46600,17772.95,104.22,0.00,0.00
1506.48600,17762.12,104.15,0.00,0.00
1506.50600,17751.30,104.09,0.00,0.00
1506.52600,17740.49,104.02,0.00,0.00
1506.54600,17729.70,103.96,0.00,0.00
1506.56600,17718.93,103.89,0.00,0.00
1506.58600,17708.16,103.83,0.00,0.00
1506.60600,17697.41,103.76,0.00,0.00
1506.62600,17686.68,103.70,0.00,0.00
1506.64600,17675.96,103.64,0.00,0.00
1506.66600,17665.25,103.57,0.00,0.00
1506.68600,17654.55,103.51,0.00,0.00
1506.70600,17643.87,103.44,0.00,0.00
1506.72600,17633.21,103.38,0.00,0.00
1506.74600,17622.55,103.32,0.00,0.00
1506.76600,17611.92,103.25,0.00,0.00
1506.78600,17601.29,103.19,0.00,0.00
1506.80600,17590.68,103.13,0.00,0.00
1506.82600,17580.08,103.06,0.00,0.00
1506.84600,17569.49,103.00,0.00,0.00
1506.86600,17558.92,102.94,0.00,0.00
1506.88600,17548.36,102.87,0.00,0.00
1506.90600,17537.82,102.81,0.00,0.00
1506.92600,17527.29,102.75,0.00,0.00
1506.94600,17516.77,102.68,0.00,0.00
1506.96600,17506.27,102.62,0.00,0.00
1506.98600,17495.77,102.56,0.00,0.00
1507.00600,17485.30,102.50,0.00,0.00
1507.02600,17474.83,102.43,0.00,0.00
1507.04600,17464.38,102.37,0.00,0.00
1507.06600,17453.94,102.31,0.00,0.00
1507.08600,17443.52,102.25,0.00,0.00
1507.10600,17433.11,102.18,0.00,0.00
1507.12600,17422.71,102.12,0.00,0.00
1507.14600,17412.32,102.06,0.00,0.00
1507.16600,17401.95,102.00,0.00,0.00
1507.18600,17391.59,101.94,0.00,0.00
1507.20600,17381.24,101.87,0.00,0.00
1507.22600,17370.91,101.81,0.00,0.00
1507.24600,17360.59,101.75,0.00,0.00
1507.26600,17350.28,101.69,0.00,0.00
1507.28600,17339.99,101.63,0.00,0.00
1507.30600,17329.71,101.57,0.00,0.00
1507.32600,17319.44,101.51,0.00,0.00
1507.34600,17309.19,101.44,0.00,0.00
1507.36600,17298.94,101.38,0.00,0.00
1507.38600,17288.71,101.32,0.00,0.00
1507.40600,17278.50,101.26,0.00,0.00
1507.42600,17268.29,101.20,0.00,0.00
1507.44600,17258.10,101.14,0.00,0.00
1507.46600,17247.92,101.08,0.00,0.00
1507.48600,17237.76,101.02,0.00,0.00
1507.50600,17227.60,100.96,0.00,0.00
1507.52600,17217.46,100.90,0.00,0.00
1507.54600,17207.34,100.84,0.00,0.00
1507.56600,17197.22,100.77,0.00,0.00
1507.58600,17187.12,100.71,0.00,0.00
1507.60600,17177.03,100.65,0.00,0.00
1507.62600,17166.95,100.59,0.00,0.00
1507.64600,17156.89,100.53,0.00,0.00
1507.66600,17146.83,100.47,0.00,0.00
1507.68600,17136.79,100.41,0.00,0.00
1507.70600,17126.77,100.35,0.00,0.00
1507.72600,17116.75,100.29,0.00,0.00
1507.74600,17106.75,100.23,0.00,0.00
1507.76600,17096.76,100.17,0.00,0.00
1507.78600,17086.78,100.11,0.00,0.00
1507.80600,17076.81,100.06,0.00,0.00
1507.82600,17066.86,100.00,0.00,0.00
1507.84600,17056.92,99.94,0.00,0.00
1507.86600,17046.99,99.88,0.00,0.00
1507.88600,17037.08,99.82,0.00,0.00
1507.90600,17027.17,99.76,0.00,0.00
1507.92600,17017.28,99.70,0.00,0.00
1507.94600,17007.40,99.64,0.00,0.00
1507.96600,16997.53,99.58,0.00,0.00
1507.98600,16987.68,99.52,0.00,0.00
1508.00600,16977.83,99.46,0.00,0.00
1508.02600,16968.00,99.41,0.00,0.00
1508.04600,16958.18,99.35,0.00,0.00
1508.06600,16948.38,99.29,0.00,0.00
1508.08600,16938.58,99.23,0.00,0.00
1508.10600,16928.80,99.17,0.00,0.00
1508.12600,16919.03,99.11,0.00,0.00
1508.14600,16909.27,99.05,0.00,0.00
1508.16600,16899.52,99.00,0.00,0.00
1508.18600,16889.79,98.94,0.00,0.00
1508.20600,16880.06,98.88,0.00,0.00
1508.22600,16870.35,98.82,0.00,0.00
1508.24600,16860.65,98.76,0.00,0.00
1508.26600,16850.96,98.71,0.00,0.00
1508.28600,16841.29,98.65,0.00,0.00
1508.30600,16831.62,98.59,0.00,0.00
1508.32600,16821.97,98.53,0.00,0.00
1508.34600,16812.33,98.48,0.00,0.00
1508.36600,16802.70,98.42,0.00,0.00
1508.38600,16793.08,98.36,0.00,0.00
1508.40600,16783.48,98.30,0.00,0.00
1508.42600,16773.88,98.25,0.00,0.00
1508.44600,16764.30,98.19,0.00,0.00
1508.46600,16754.73,98.13,0.00,0.00
1508.48600,16745.17,98.07,0.00,0.00
1508.50600,16735.63,98.02,0.00,0.00
1508.52600,16726.09,97.96,0.00,0.00
1508.54600,16716.57,97.90,0.00,0.00
1508.56600,16707.05,97.85,0.00,0.00
1508.58600,16697.55,97.79,0.00,0.00
1508.60600,16688.06,97.73,0.00,0.00
1508.62600,16678.58,97.68,0.00,0.00
1508.64600,16669.12,97.62,0.00,0.00
1508.66600,16659.66,97.56,0.00,0.00
1508.68600,16650.22,97.51,0.00,0.00
1508.70600,16640.78,97.45,0.00,0.00
1508.72600,16631.36,97.40,0.00,0.00
1508.74600,16621.95,97.34,0.00,0.00
1508.76600,16612.55,97.28,0.00,0.00
1508.78600,16603.16,97.23,0.00,0.00
1508.80600,16593.79,97.17,0.00,0.00
1508.82600,16584.42,97.11,0.00,0.00
1508.84600,16575.07,97.06,0.00,0.00
1508.86600,16565.73,97.00,0.00,0.00
1508.88600,16556.40,96.95,0.00,0.00
1508.90600,16547.07,96.89,0.00,0.00
1508.92600,16537.77,96.84,0.00,0.00
1508.94600,16528.47,96.78,0.00,0.00
1508.96600,16519.18,96.73,0.00,0.00
1508.98600,16509.90,96.67,0.00,0.00
1509.00600,16500.64,96.61,0.00,0.00
1509.02600,16491.39,96.56,0.00,0.00
1509.04600,16482.14,96.50,0.00,0.00
1509.06600,16472.91,96.45,0.00,0.00
1509.08600,16463.69,96.39,0.00,0.00
1509.10600,16454.48,96.34,0.00,0.00
1509.12600,16445.28,96.28,0.00,0.00
1509.14600,16436.09,96.23,0.00,0.00
1509.16600,16426.92,96.17,0.00,0.00
1509.18600,16417.75,96.12,0.00,0.00
1509.20600,16408.60,96.07,0.00,0.00
1509.22600,16399.45,96.01,0.00,0.00
1509.24600,16390.32,95.96,0.00,0.00
1509.26600,16381.19,95.90,0.00,0.00
1509.28600,16372.08,95.85,0.00,0.00
1509.30600,16362.98,95.79,0.00,0.00
1509.32600,16353.89,95.74,0.00,0.00
1509.34600,16344.81,95.68,0.00,0.00
1509.36600,16335.74,95.63,0.00,0.00
1509.38600,16326.68,95.58,0.00,0.00
1509.40600,16317.64,95.52,0.00,0.00
1509.42600,16308.60,95.47,0.00,0.00
1509.44600,16299.57,95.41,0.00,0.00
1509.46600,16290.56,95.36,0.00,0.00
1509.48600,16281.55,95.31,0.00,0.00
1509.50600,16272.56,95.25,0.00,0.00
1509.52600,16263.57,95.20,0.00,0.00
1509.54600,16254.60,95.15,0.00,0.00
1509.56600,16245.64,95.09,0.00,0.00
1509.58600,16236.68,95.04,0.00,0.00
1509.60600,16227.74,94.99,0.00,0.00
1509.62600,16218.81,94.93,0.00,0.00
1509.64600,16209.89,94.88,0.00,0.00
1509.66600,16200.98,94.83,0.00,0.00
1509.68600,16192.08,94.77,0.00,0.00
1509.70600,16183.19,94.72,0.00,0.00
1509.72600,16174.31,94.67,0.00,0.00
1509.74600,16165.44,94.61,0.00,0.00
1509.76600,16156.58,94.56,0.00,0.00
1509.78600,16147.73,94.51,0.00,0.00
1509.80600,16138.89,94.46,0.00,0.00
1509.82600,16130.07,94.40,0.00,0.00
1509.84600,16121.25,94.35,0.00,0.00
1509.86600,16112.44,94.30,0.00,0.00
1509.88600,16103.64,94.25,0.00,0.00
1509.90600,16094.86,94.19,0.00,0.00
1509.92600,16086.08,94.14,0.00,0.00
1509.94600,16077.31,94.09,0.00,0.00
1509.96600,16068.56,94.04,0.00,0.00
1509.98600,16059.81,93.98,0.00,0.00
1510.00600,16051.08,93.93,0.00,0.00
1510.02600,16042.35,93.88,0.00,0.00
1510.04600,16033.63,93.83,0.00,0.00
1510.06600,16024.93,93.78,0.00,0.00
1510.08600,16016.23,93.72,0.00,0.00
1510.10600,16007.55,93.67,0.00,0.00
1510.12600,15998.87,93.62,0.00,0.00
1510.14600,15990.20,93.57,0.00,0.00
1510.16600,15981.55,93.52,0.00,0.00
1510.18600,15972.90,93.47,0.00,0.00
1510.20600,15964.27,93.41,0.00,0.00
1510.22600,15955.64,93.36,0.00,0.00
1510.24600,15947.03,93.31,0.00,0.00
1510.26600,15938.42,93.26,0.00,0.00
1510.28600,15929.82,93.21,0.00,0.00
1510.30600,15921.24,93.16,0.00,0.00
1510.32600,15912.66,93.11,0.00,0.00
1510.34600,15904.09,93.06,0.00,0.00
1510.36600,15895.54,93.00,0.00,0.00
1510.38600,15886.99,92.95,0.00,0.00
1510.40600,15878.45,92.90,0.00,0.00
1510.42600,15869.92,92.85,0.00,0.00
1510.44600,15861.41,92.80,0.00,0.00
1510.46600,15852.90,92.75,0.00,0.00
1510.48600,15844.40,92.70,0.00,0.00
1510.50600,15835.91,92.65,0.00,0.00
1510.52600,15827.43,92.60,0.00,0.00
1510.54600,15818.96,92.55,0.00,0.00
1510.56600,15810.50,92.50,0.00,0.00
1510.58600,15802.05,92.45,0.00,0.00
1510.60600,15793.61,92.40,0.00,0.00
1510.62600,15785.18,92.35,0.00,0.00
1510.64600,15776.76,92.30,0.00,0.00
1510.66600,15768.35,92.25,0.00,0.00
1510.68600,15759.95,92.20,0.00,0.00
1510.70600,15751.55,92.15,0.00,0.00
1510.72600,15743.17,92.10,0.00,0.00
1510.74600,15734.80,92.05,0.00,0.00
1510.76600,15726.43,92.00,0.00,0.00
1510.78600,15718.08,91.95,0.00,0.00
1510.80600,15709.73,91.90,0.00,0.00
1510.82600,15701.40,91.85,0.00,0.00
1510.84600,15693.07,91.80,0.00,0.00
1510.86600,15684.75,91.75,0.00,0.00
1510.88600,15676.45,91.70,0.00,0.00
1510.90600,15668.15,91.65,0.00,0.00
1510.92600,15659.86,91.60,0.00,0.00
1510.94600,15651.58,91.55,0.00,0.00
1510.96600,15643.31,91.50,0.00,0.00
1510.98600,15635.05,91.45,0.00,0.00
1511.00600,15626.80,91.40,0.00,0.00
1511.02600,15618.56,91.35,0.00,0.00
1511.04600,15610.32,91.30,0.00,0.00
1511.06600,15602.10,91.25,0.00,0.00
1511.08600,15593.88,91.21,0.00,0.00
1511.10600,15585.68,91.16,0.00,0.00
1511.12600,15577.48,91.11,0.00,0.00
1511.14600,15569.30,91.06,0.00,0.00
1511.16600,15561.12,91.01,0.00,0.00
1511.18600,15552.95,90.96,0.00,0.00
1511.20600,15544.79,90.91,0.00,0.00
1511.22600,15536.64,90.86,0.00,0.00
1511.24600,15528.50,90.82,0.00,0.00
1511.26600,15520.37,90.77,0.00,0.00
1511.28600,15512.24,90.72,0.00,0.00
1511.30600,15504.13,90.67,0.00,0.00
1511.32600,15496.02,90.62,0.00,0.00
1511.34600,15487.93,90.57,0.00,0.00
1511.36600,15479.84,90.53,0.00,0.00
1511.38600,15471.76,90.48,0.00,0.00
1511.40600,15463.69,90.43,0.00,0.00
1511.42600,15455.63,90.38,0.00,0.00
1511.44600,15447.58,90.33,0.00,0.00
1511.46600,15439.54,90.29,0.00,0.00
1511.48600,15431.51,90.24,0.00,0.00
1511.50600,15423.48,90.19,0.00,0.00
1511.52600,15415.47,90.14,0.00,0.00
1511.54600,15407.46,90.10,0.00,0.00
1511.56600,15399.46,90.05,0.00,0.00
1511.58600,15391.47,90.00,0.00,0.00
1511.60600,15383.49,89.95,0.00,0.00
1511.62600,15375.52,89.90,0.00,0.00
1511.64600,15367.56,89.86,0.00,0.00
1511.66600,15359.61,89.81,0.00,0.00
1511.68600,15351.66,89.76,0.00,0.00
1511.70600,15343.72,89.72,0.00,0.00
1511.72600,15335.80,89.67,0.00,0.00
1511.74600,15327.88,89.62,0.00,0.00
1511.76600,15319.97,89.57,0.00,0.00
1511.78600,15312.07,89.53,0.00,0.00
1511.80600,15304.18,89.48,0.00,0.00
1511.82600,15296.29,89.43,0.00,0.00
1511.84600,15288.42,89.39,0.00,0.00
1511.86600,15280.55,89.34,0.00,0.00
1511.88600,15272.69,89.29,0.00,0.00
1511.90600,15264.84,89.25,0.00,0.00
1511.92600,15257.00,89.20,0.00,0.00
1511.94600,15249.17,89.15,0.00,0.00
1511.96600,15241.35,89.11,0.00,0.00
1511.98600,15233.53,89.06,0.00,0.00
1512.00600,15225.72,89.01,0.00,0.00
1512.02600,15217.93,88.97,0.00,0.00
1512.04600,15210.14,88.92,0.00,0.00
1512.06600,15202.36,88.87,0.00,0.00
1512.08600,15194.58,88.83,0.00,0.00
1512.10600,15186.82,88.78,0.00,0.00
1512.12600,15179.06,88.73,0.00,0.00
1512.14600,15171.32,88.69,0.00,0.00
1512.16600,15163.58,88.64,0.00,0.00
1512.18600,15155.85,88.60,0.00,0.00
1512.20600,15148.13,88.55,0.00,0.00
1512.22600,15140.41,88.50,0.00,0.00
1512.24600,15132.71,88.46,0.00,0.00
1512.26600,15125.01,88.41,0.00,0.00
1512.28600,15117.32,88.37,0.00,0.00
1512.30600,15109.64,88.32,0.00,0.00
1512.32600,15101.97,88.28,0.00,0.00
1512.34600,15094.31,88.23,0.00,0.00
1512.36600,15086.65,88.18,0.00,0.00
1512.38600,15079.01,88.14,0.00,0.00
1512.40600,15071.37,88.09,0.00,0.00
1512.42600,15063.74,88.05,0.00,0.00
1512.44600,15056.12,88.00,0.00,0.00
1512.46600,15048.50,87.96,0.00,0.00
1512.48600,15040.90,87.91,0.00,0.00
1512.50600,15033.30,87.87,0.00,0.00
1512.52600,15025.71,87.82,0.00,0.00
1512.54600,15018.13,87.78,0.00,0.00
1512.56600,15010.56,87.73,0.00,0.00
1512.58600,15002.99,87.69,0.00,0.00
1512.60600,14995.43,87.64,0.00,0.00
1512.62600,14987.89,87.60,0.00,0.00
1512.64600,14980.35,87.55,0.00,0.00
1512.66600,14972.81,87.51,0.00,0.00
1512.68600,14965.29,87.46,0.00,0.00
1512.70600,14957.77,87.42,0.00,0.00
1512.72600,14950.27,87.37,0.00,0.00
1512.74600,14942.77,87.33,0.00,0.00
1512.76600,14935.27,87.28,0.00,0.00
1512.78600,14927.79,87.24,0.00,0.00
1512.80600,14920.31,87.19,0.00,0.00
1512.82600,14912.85,87.15,0.00,0.00
1512.84600,14905.39,87.10,0.00,0.00
1512.86600,14897.93,87.06,0.00,0.00
1512.88600,14890.49,87.02,0.00,0.00
1512.90600,14883.05,86.97,0.00,0.00
1512.92600,14875.63,86.93,0.00,0.00
1512.94600,14868.21,86.88,0.00,0.00
1512.96600,14860.79,86.84,0.00,0.00
1512.98600,14853.39,86.80,0.00,0.00
1513.00600,14845.99,86.75,0.00,0.00
1513.02600,14838.60,86.71,0.00,0.00
1513.04600,14831.22,86.66,0.00,0.00
1513.06600,14823.85,86.62,0.00,0.00
1513.08600,14816.48,86.58,0.00,0.00
1513.10600,14809.13,86.53,0.00,0.00
1513.12600,14801.78,86.49,0.00,0.00
1513.14600,14794.44,86.44,0.00,0.00
1513.16600,14787.10,86.40,0.00,0.00
1513.18600,14779.78,86.36,0.00,0.00
1513.20600,14772.46,86.31,0.00,0.00
1513.22600,14765.15,86.27,0.00,0.00
1513.24600,14757.84,86.23,0.00,0.00
1513.26600,14750.55,86.18,0.00,0.00
1513.28600,14743.26,86.14,0.00,0.00
1513.30600,14735.98,86.10,0.00,0.00
1513.32600,14728.71,86.05,0.00,0.00
1513.34600,14721.44,86.01,0.00,0.00
1513.36600,14714.19,85.97,0.00,0.00
1513.38600,14706.94,85.92,0.00,0.00
1513.40600,14699.70,85.88,0.00,0.00
1513.42600,14692.46,85.84,0.00,0.00
1513.44600,14685.24,85.79,0.00,0.00
1513.46600,14678.02,85.75,0.00,0.00
1513.48600,14670.81,85.71,0.00,0.00
1513.50600,14663.60,85.67,0.00,0.00
1513.52600,14656.41,85.62,0.00,0.00
1513.54600,14649.22,85.58,0.00,0.00
1513.56600,14642.04,85.54,0.00,0.00
1513.58600,14634.86,85.50,0.00,0.00
1513.60600,14627.70,85.45,0.00,0.00
1513.62600,14620.54,85.41,0.00,0.00
1513.64600,14613.39,85.37,0.00,0.00
1513.66600,14606.24,85.32,0.00,0.00
1513.68600,14599.11,85.28,0.00,0.00
1513.70600,14591.98,85.24,0.00,0.00
1513.72600,14584.86,85.20,0.00,0.00
1513.74600,14577.74,85.16,0.00,0.00
1513.76600,14570.64,85.11,0.00,0.00
1513.78600,14563.54,85.07,0.00,0.00
1513.80600,14556.45,85.03,0.00,0.00
1513.82600,14549.36,84.99,0.00,0.00
1513.84600,14542.29,84.94,0.00,0.00
1513.86600,14535.22,84.90,0.00,0.00
1513.88600,14528.16,84.86,0.00,0.00
1513.90600,14521.10,84.82,0.00,0.00
1513.92600,14514.05,84.78,0.00,0.00
1513.94600,14507.01,84.73,0.00,0.00
1513.96600,14499.98,84.69,0.00,0.00
1513.98600,14492.95,84.65,0.00,0.00
1514.00600,14485.94,84.61,0.00,0.00
1514.02600,14478.93,84.57,0.00,0.00
1514.04600,14471.92,84.53,0.00,0.00
1514.06600,14464.93,84.48,0.00,0.00
1514.08600,14457.94,84.44,0.00,0.00
1514.10600,14450.95,84.40,0.00,0.00
1514.12600,14443.98,84.36,0.00,0.00
1514.14600,14437.01,84.32,0.00,0.00
1514.16600,14430.05,84.28,0.00,0.00
1514.18600,14423.10,84.24,0.00,0.00
1514.20600,14416.15,84.19,0.00,0.00
1514.22600,14409.21,84.15,0.00,0.00
1514.24600,14402.28,84.11,0.00,0.00
1514.26600,14395.36,84.07,0.00,0.00
1514.28600,14388.44,84.03,0.00,0.00
1514.30600,14381.53,83.99,0.00,0.00
1514.32600,14374.62,83.95,0.00,0.00
1514.34600,14367.73,83.91,0.00,0.00
1514.36600,14360.84,83.87,0.00,0.00
1514.38600,14353.96,83.82,0.00,0.00
1514.40600,14347.08,83.78,0.00,0.00
1514.42600,14340.21,83.74,0.00,0.00
1514.44600,14333.35,83.70,0.00,0.00
1514.46600,14326.50,83.66,0.00,0.00
1514.48600,14319.65,83.62,0.00,0.00
1514.50600,14312.81,83.58,0.00,0.00
1514.52600,14305.98,83.54,0.00,0.00
1514.54600,14299.15,83.50,0.00,0.00
1514.56600,14292.33,83.46,0.00,0.00
1514.58600,14285.52,83.42,0.00,0.00
1514.60600,14278.72,83.38,0.00,0.00
1514.62600,14271.92,83.34,0.00,0.00
1514.64600,14265.13,83.30,0.00,0.00
1514.66600,14258.34,83.26,0.00,0.00
1514.68600,14251.57,83.22,0.00,0.00
1514.70600,14244.80,83.18,0.00,0.00
1514.72600,14238.03,83.14,0.00,0.00
1514.74600,14231.28,83.10,0.00,0.00
1514.76600,14224.53,83.06,0.00,0.00
1514.78600,14217.78,83.01,0.00,0.00
1514.80600,14211.05,82.97,0.00,0.00
1514.82600,14204.32,82.93,0.00,0.00
1514.84600,14197.59,82.89,0.00,0.00
1514.86600,14190.88,82.86,0.00,0.00
1514.88600,14184.17,82.82,0.00,0.00
1514.90600,14177.47,82.78,0.00,0.00
1514.92600,14170.77,82.74,0.00,0.00
1514.94600,14164.08,82.70,0.00,0.00
1514.96600,14157.40,82.66,0.00,0.00
1514.98600,14150.73,82.62,0.00,0.00
1515.00600,14144.06,82.58,0.00,0.00
1515.02600,14137.40,82.54,0.00,0.00
1515.04600,14130.74,82.50,0.00,0.00
1515.06600,14124.09,82.46,0.00,0.00
1515.08600,14117.45,82.42,0.00,0.00
1515.10600,14110.82,82.38,0.00,0.00
1515.12600,14104.19,82.34,0.00,0.00
1515.14600,14097.57,82.30,0.00,0.00
1515.16600,14090.95,82.26,0.00,0.00
1515.18600,14084.34,82.22,0.00,0.00
1515.20600,14077.74,82.18,0.00,0.00
1515.22600,14071.15,82.14,0.00,0.00
1515.24600,14064.56,82.10,0.00,0.00
1515.26600,14057.98,82.07,0.00,0.00
1515.28600,14051.40,82.03,0.00,0.00
1515.30600,14044.83,81.99,0.00,0.00
1515.32600,14038.27,81.95,0.00,0.00
1515.34600,14031.72,81.91,0.00,0.00
1515.36600,14025.17,81.87,0.00,0.00
1515.38600,14018.62,81.83,0.00,0.00
1515.40600,14012.09,81.79,0.00,0.00
1515.42600,14005.56,81.75,0.00,0.00
1515.44600,13999.04,81.72,0.00,0.00
1515.46600,13992.52,81.68,0.00,0.00
1515.48600,13986.01,81.64,0.00,0.00
1515.50600,13979.51,81.60,0.00,0.00
1515.52600,13973.01,81.56,0.00,0.00
1515.54600,13966.52,81.52,0.00,0.00
1515.56600,13960.04,81.48,0.00,0.00
1515.58600,13953.56,81.44,0.00,0.00
1515.60600,13947.09,81.41,0.00,0.00
1515.62600,13940.62,81.37,0.00,0.00
1515.64600,13934.17,81.33,0.00,0.00
1515.66600,13927.71,81.29,0.00,0.00
1515.68600,13921.27,81.25,0.00,0.00
1515.70600,13914.83,81.21,0.00,0.00
1515.72600,13908.40,81.18,0.00,0.00
1515.74600,13901.97,81.14,0.00,0.00
1515.76600,13895.55,81.10,0.00,0.00
1515.78600,13889.14,81.06,0.00,0.00
1515.80600,13882.73,81.02,0.00,0.00
1515.82600,13876.33,80.99,0.00,0.00
1515.84600,13869.94,80.95,0.00,0.00
1515.86600,13863.55,80.91,0.00,0.00
1515.88600,13857.17,80.87,0.00,0.00
1515.90600,13850.79,80.83,0.00,0.00
1515.92600,13844.42,80.80,0.00,0.00
1515.94600,13838.06,80.76,0.00,0.00
1515.96600,13831.70,80.72,0.00,0.00
1515.98600,13825.35,80.68,0.00,0.00
1516.00600,13819.01,80.65,0.00,0.00
1516.02600,13812.67,80.61,0.00,0.00
1516.04600,13806.34,80.57,0.00,0.00
1516.06600,13800.01,80.53,0.00,0.00
1516.08600,13793.69,80.50,0.00,0.00
1516.10600,13787.38,80.46,0.00,0.00
1516.12600,13781.07,80.42,0.00,0.00
1516.14600,13774.77,80.38,0.00,0.00
1516.16600,13768.48,80.35,0.00,0.00
1516.18600,13762.19,80.31,0.00,0.00
1516.20600,13755.91,80.27,0.00,0.00
1516.22600,13749.63,80.23,0.00,0.00
1516.24600,13743.36,80.20,0.00,0.00
1516.26600,13737.10,80.16,0.00,0.00
1516.28600,13730.84,80.12,0.00,0.00
1516.30600,13724.59,80.09,0.00,0.00
1516.32600,13718.34,80.05,0.00,0.00
1516.34600,13712.10,80.01,0.00,0.00
1516.36600,13705.87,79.97,0.00,0.00
1516.38600,13699.64,79.94,0.00,0.00
1516.40600,13693.42,79.90,0.00,0.00
1516.42600,13687.21,79.86,0.00,0.00
1516.44600,13681.00,79.83,0.00,0.00
1516.46600,13674.80,79.79,0.00,0.00
1516.48600,13668.60,79.75,0.00,0.00
1516.50600,13662.41,79.72,0.00,0.00
1516.52600,13656.22,79.68,0.00,0.00
1516.54600,13650.04,79.64,0.00,0.00
1516.56600,13643.87,79.61,0.00,0.00
1516.58600,13637.70,79.57,0.00,0.00
1516.60600,13631.54,79.53,0.00,0.00
1516.62600,13625.39,79.50,0.00,0.00
1516.64600,13619.24,79.46,0.00,0.00
1516.66600,13613.10,79.42,0.00,0.00
1516.68600,13606.96,79.39,0.00,0.00
1516.70600,13600.83,79.35,0.00,0.00
1516.72600,13594.70,79.31,0.00,0.00
1516.74600,13588.58,79.28,0.00,0.00
1516.76600,13582.47,79.24,0.00,0.00
1516.78600,13576.36,79.21,0.00,0.00
1516.80600,13570.26,79.17,0.00,0.00
1516.82600,13564.16,79.13,0.00,0.00
1516.84600,13558.08,79.10,0.00,0.00
1516.86600,13551.99,79.06,0.00,0.00
1516.88600,13545.91,79.02,0.00,0.00
1516.90600,13539.84,78.99,0.00,0.00
1516.92600,13533.77,78.95,0.00,0.00
1516.94600,13527.71,78.92,0.00,0.00
1516.96600,13521.66,78.88,0.00,0.00
1516.98600,13515.61,78.84,0.00,0.00
1517.00600,13509.57,78.81,0.00,0.00
1517.02600,13503.53,78.77,0.00,0.00
1517.04600,13497.50,78.74,0.00,0.00
1517.06600,13491.47,78.70,0.00,0.00
1517.08600,13485.45,78.67,0.00,0.00
1517.10600,13479.44,78.63,0.00,0.00
1517.12600,13473.43,78.59,0.00,0.00
1517.14600,13467.43,78.56,0.00,0.00
1517.16600,13461.43,78.52,0.00,0.00
1517.18600,13455.44,78.49,0.00,0.00
1517.20600,13449.45,78.45,0.00,0.00
1517.22600,13443.47,78.42,0.00,0.00
1517.24600,13437.50,78.38,0.00,0.00
1517.26600,13431.53,78.35,0.00,0.00
1517.28600,13425.57,78.31,0.00,0.00
1517.30600,13419.61,78.28,0.00,0.00
1517.32600,13413.66,78.24,0.00,0.00
1517.34600,13407.71,78.20,0.00,0.00
1517.36600,13401.77,78.17,0.00,0.00
1517.38600,13395.84,78.13,0.00,0.00
1517.40600,13389.91,78.10,0.00,0.00
1517.42600,13383.99,78.06,0.00,0.00
1517.44600,13378.07,78.03,0.00,0.00
1517.46600,13372.16,77.99,0.00,0.00
1517.48600,13366.25,77.96,0.00,0.00
1517.50600,13360.35,77.92,0.00,0.00
1517.52600,13354.46,77.89,0.00,0.00
1517.54600,13348.57,77.85,0.00,0.00
1517.56600,13342.68,77.82,0.00,0.00
1517.58600,13336.80,77.78,0.00,0.00
1517.60600,13330.93,77.75,0.00,0.00
1517.62600,13325.06,77.71,0.00,0.00
1517.64600,13319.20,77.68,0.00,0.00
1517.66600,13313.35,77.65,0.00,0.00
1517.68600,13307.50,77.61,0.00,0.00
1517.70600,13301.65,77.58,0.00,0.00
