Rb1,5p3/2,,,
Wavelength,alpha_0,     Uncertainty,alpha_2,     Uncertainty
681.73800,114.59,12.81,-238.39,3.02
681.75800,114.61,12.81,-238.45,3.02
681.77800,114.64,12.81,-238.51,3.02
681.79800,114.66,12.81,-238.57,3.02
681.81800,114.68,12.81,-238.63,3.02
681.83800,114.71,12.81,-238.69,3.02
681.85800,114.73,12.81,-238.75,3.02
681.87800,114.76,12.81,-238.81,3.02
681.89800,114.78,12.81,-238.87,3.02
681.91800,114.80,12.81,-238.94,3.02
681.93800,114.83,12.81,-239.00,3.02
681.95800,114.85,12.81,-239.06,3.02
681.97800,114.88,12.81,-239.12,3.02
681.99800,114.90,12.81,-239.18,3.02
682.01800,114.92,12.81,-239.24,3.02
682.03800,114.95,12.81,-239.30,3.02
682.05800,114.97,12.81,-239.36,3.02
682.07800,115.00,12.82,-239.42,3.02
682.09800,115.02,12.82,-239.48,3.02
682.11800,115.04,12.82,-239.54,3.02
682.13800,115.07,12.82,-239.60,3.02
682.15800,115.09,12.82,-239.67,3.02
682.17800,115.12,12.82,-239.73,3.02
682.19800,115.14,12.82,-239.79,3.02
682.21800,115.17,12.82,-239.85,3.02
682.23800,115.19,12.82,-239.91,3.02
682.25800,115.22,12.82,-239.97,3.02
682.27800,115.24,12.82,-240.03,3.02
682.29800,115.27,12.82,-240.09,3.02
682.31800,115.29,12.82,-240.15,3.02
682.33800,115.31,12.82,-240.22,3.02
682.35800,115.34,12.82,-240.28,3.02
682.37800,115.36,12.82,-240.34,3.02
682.39800,115.39,12.82,-240.40,3.02
682.41800,115.41,12.82,-240.46,3.02
682.43800,115.44,12.82,-240.52,3.02
682.45800,115.46,12.82,-240.58,3.02
682.47800,115.49,12.82,-240.64,3.02
682.49800,115.51,12.82,-240.71,3.02
682.51800,115.54,12.82,-240.77,3.02
682.53800,115.56,12.82,-240.83,3.02
682.55800,115.59,12.82,-240.89,3.02
682.57800,115.61,12.82,-240.95,3.02
682.59800,115.64,12.82,-241.01,3.02
682.61800,115.66,12.82,-241.08,3.02
682.63800,115.69,12.82,-241.14,3.02
682.65800,115.71,12.82,-241.20,3.02
682.67800,115.74,12.83,-241.26,3.02
682.69800,115.76,12.83,-241.32,3.02
682.71800,115.79,12.83,-241.38,3.02
682.73800,115.82,12.83,-241.45,3.02
682.75800,115.84,12.83,-241.51,3.02
682.77800,115.87,12.83,-241.57,3.02
682.79800,115.89,12.83,-241.63,3.02
682.81800,115.92,12.83,-241.69,3.02
682.83800,115.94,12.83,-241.76,3.02
682.85800,115.97,12.83,-241.82,3.02
682.87800,115.99,12.83,-241.88,3.02
682.89800,116.02,12.83,-241.94,3.02
682.91800,116.04,12.83,-242.00,3.02
682.93800,116.07,12.83,-242.07,3.02
682.95800,116.10,12.83,-242.13,3.02
682.97800,116.12,12.83,-242.19,3.02
682.99800,116.15,12.83,-242.25,3.02
683.01800,116.17,12.83,-242.31,3.02
683.03800,116.20,12.83,-242.38,3.02
683.05800,116.23,12.83,-242.44,3.02
683.07800,116.25,12.83,-242.50,3.02
683.09800,116.28,12.83,-242.56,3.02
683.11800,116.30,12.83,-242.63,3.02
683.13800,116.33,12.83,-242.69,3.02
683.15800,116.35,12.83,-242.75,3.02
683.17800,116.38,12.83,-242.81,3.02
683.19800,116.41,12.83,-242.88,3.02
683.21800,116.43,12.83,-242.94,3.02
683.23800,116.46,12.83,-243.00,3.02
683.25800,116.49,12.84,-243.06,3.02
683.27800,116.51,12.84,-243.13,3.02
683.29800,116.54,12.84,-243.19,3.02
683.31800,116.56,12.84,-243.25,3.02
683.33800,116.59,12.84,-243.31,3.02
683.35800,116.62,12.84,-243.38,3.02
683.37800,116.64,12.84,-243.44,3.02
683.39800,116.67,12.84,-243.50,3.02
683.41800,116.70,12.84,-243.56,3.02
683.43800,116.72,12.84,-243.63,3.02
683.45800,116.75,12.84,-243.69,3.02
683.47800,116.78,12.84,-243.75,3.02
683.49800,116.80,12.84,-243.82,3.02
683.51800,116.83,12.84,-243.88,3.02
683.53800,116.86,12.84,-243.94,3.02
683.55800,116.88,12.84,-244.00,3.02
683.57800,116.91,12.84,-244.07,3.02
683.59800,116.94,12.84,-244.13,3.02
683.61800,116.96,12.84,-244.19,3.02
683.63800,116.99,12.84,-244.26,3.02
683.65800,117.02,12.84,-244.32,3.02
683.67800,117.04,12.84,-244.38,3.02
683.69800,117.07,12.84,-244.45,3.02
683.71800,117.10,12.84,-244.51,3.02
683.73800,117.12,12.84,-244.57,3.02
683.75800,117.15,12.84,-244.64,3.02
683.77800,117.18,12.84,-244.70,3.02
683.79800,117.21,12.84,-244.76,3.02
683.81800,117.23,12.84,-244.83,3.02
683.83800,117.26,12.85,-244.89,3.02
683.85800,117.29,12.85,-244.95,3.02
683.87800,117.31,12.85,-245.02,3.02
683.89800,117.34,12.85,-245.08,3.02
683.91800,117.37,12.85,-245.14,3.02
683.93800,117.40,12.85,-245.21,3.02
683.95800,117.42,12.85,-245.27,3.02
683.97800,117.45,12.85,-245.33,3.02
683.99800,117.48,12.85,-245.40,3.02
684.01800,117.51,12.85,-245.46,3.02
684.03800,117.53,12.85,-245.52,3.02
684.05800,117.56,12.85,-245.59,3.02
684.07800,117.59,12.85,-245.65,3.02
684.09800,117.62,12.85,-245.72,3.02
684.11800,117.64,12.85,-245.78,3.02
684.13800,117.67,12.85,-245.84,3.02
684.15800,117.70,12.85,-245.91,3.02
684.17800,117.73,12.85,-245.97,3.02
684.19800,117.75,12.85,-246.03,3.02
684.21800,117.78,12.85,-246.10,3.02
684.23800,117.81,12.85,-246.16,3.03
684.25800,117.84,12.85,-246.23,3.03
684.27800,117.87,12.85,-246.29,3.03
684.29800,117.89,12.85,-246.35,3.03
684.31800,117.92,12.85,-246.42,3.03
684.33800,117.95,12.85,-246.48,3.03
684.35800,117.98,12.85,-246.55,3.03
684.37800,118.01,12.85,-246.61,3.03
684.39800,118.03,12.86,-246.68,3.03
684.41800,118.06,12.86,-246.74,3.03
684.43800,118.09,12.86,-246.80,3.03
684.45800,118.12,12.86,-246.87,3.03
684.47800,118.15,12.86,-246.93,3.03
684.49800,118.17,12.86,-247.00,3.03
684.51800,118.20,12.86,-247.06,3.03
684.53800,118.23,12.86,-247.13,3.03
684.55800,118.26,12.86,-247.19,3.03
684.57800,118.29,12.86,-247.25,3.03
684.59800,118.32,12.86,-247.32,3.03
684.61800,118.34,12.86,-247.38,3.03
684.63800,118.37,12.86,-247.45,3.03
684.65800,118.40,12.86,-247.51,3.03
684.67800,118.43,12.86,-247.58,3.03
684.69800,118.46,12.86,-247.64,3.03
684.71800,118.49,12.86,-247.71,3.03
684.73800,118.52,12.86,-247.77,3.03
684.75800,118.54,12.86,-247.84,3.03
684.77800,118.57,12.86,-247.90,3.03
684.79800,118.60,12.86,-247.97,3.03
684.81800,118.63,12.86,-248.03,3.03
684.83800,118.66,12.86,-248.09,3.03
684.85800,118.69,12.86,-248.16,3.03
684.87800,118.72,12.86,-248.22,3.03
684.89800,118.75,12.86,-248.29,3.03
684.91800,118.78,12.86,-248.35,3.03
684.93800,118.80,12.86,-248.42,3.03
684.95800,118.83,12.87,-248.48,3.03
684.97800,118.86,12.87,-248.55,3.03
684.99800,118.89,12.87,-248.61,3.03
685.01800,118.92,12.87,-248.68,3.03
685.03800,118.95,12.87,-248.74,3.03
685.05800,118.98,12.87,-248.81,3.03
685.07800,119.01,12.87,-248.87,3.03
685.09800,119.04,12.87,-248.94,3.03
685.11800,119.07,12.87,-249.01,3.03
685.13800,119.10,12.87,-249.07,3.03
685.15800,119.13,12.87,-249.14,3.03
685.17800,119.15,12.87,-249.20,3.03
685.19800,119.18,12.87,-249.27,3.03
685.21800,119.21,12.87,-249.33,3.03
685.23800,119.24,12.87,-249.40,3.03
685.25800,119.27,12.87,-249.46,3.03
685.27800,119.30,12.87,-249.53,3.03
685.29800,119.33,12.87,-249.59,3.03
685.31800,119.36,12.87,-249.66,3.03
685.33800,119.39,12.87,-249.72,3.03
685.35800,119.42,12.87,-249.79,3.03
685.37800,119.45,12.87,-249.86,3.03
685.39800,119.48,12.87,-249.92,3.03
685.41800,119.51,12.87,-249.99,3.03
685.43800,119.54,12.87,-250.05,3.03
685.45800,119.57,12.87,-250.12,3.03
685.47800,119.60,12.88,-250.18,3.03
685.49800,119.63,12.88,-250.25,3.03
685.51800,119.66,12.88,-250.32,3.03
685.53800,119.69,12.88,-250.38,3.03
685.55800,119.72,12.88,-250.45,3.03
685.57800,119.75,12.88,-250.51,3.03
685.59800,119.78,12.88,-250.58,3.03
685.61800,119.81,12.88,-250.65,3.03
685.63800,119.84,12.88,-250.71,3.03
685.65800,119.87,12.88,-250.78,3.03
685.67800,119.90,12.88,-250.84,3.03
685.69800,119.93,12.88,-250.91,3.03
685.71800,119.96,12.88,-250.98,3.03
685.73800,119.99,12.88,-251.04,3.03
685.75800,120.02,12.88,-251.11,3.03
685.77800,120.05,12.88,-251.18,3.03
685.79800,120.08,12.88,-251.24,3.03
685.81800,120.11,12.88,-251.31,3.03
685.83800,120.14,12.88,-251.37,3.03
685.85800,120.17,12.88,-251.44,3.03
685.87800,120.20,12.88,-251.51,3.03
685.89800,120.23,12.88,-251.57,3.03
685.91800,120.26,12.88,-251.64,3.03
685.93800,120.30,12.88,-251.71,3.03
685.95800,120.33,12.88,-251.77,3.03
685.97800,120.36,12.88,-251.84,3.03
685.99800,120.39,12.88,-251.91,3.03
686.01800,120.42,12.89,-251.97,3.03
686.03800,120.45,12.89,-252.04,3.03
686.05800,120.48,12.89,-252.11,3.03
686.07800,120.51,12.89,-252.17,3.03
686.09800,120.54,12.89,-252.24,3.03
686.11800,120.57,12.89,-252.31,3.03
686.13800,120.60,12.89,-252.37,3.03
686.15800,120.63,12.89,-252.44,3.03
686.17800,120.67,12.89,-252.51,3.03
686.19800,120.70,12.89,-252.57,3.03
686.21800,120.73,12.89,-252.64,3.03
686.23800,120.76,12.89,-252.71,3.03
686.25800,120.79,12.89,-252.77,3.03
686.27800,120.82,12.89,-252.84,3.03
686.29800,120.85,12.89,-252.91,3.03
686.31800,120.88,12.89,-252.97,3.03
686.33800,120.91,12.89,-253.04,3.03
686.35800,120.95,12.89,-253.11,3.03
686.37800,120.98,12.89,-253.18,3.03
686.39800,121.01,12.89,-253.24,3.03
686.41800,121.04,12.89,-253.31,3.03
686.43800,121.07,12.89,-253.38,3.03
686.45800,121.10,12.89,-253.44,3.03
686.47800,121.13,12.89,-253.51,3.04
686.49800,121.17,12.89,-253.58,3.04
686.51800,121.20,12.89,-253.65,3.04
686.53800,121.23,12.90,-253.71,3.04
686.55800,121.26,12.90,-253.78,3.04
686.57800,121.29,12.90,-253.85,3.04
686.59800,121.32,12.90,-253.92,3.04
686.61800,121.36,12.90,-253.98,3.04
686.63800,121.39,12.90,-254.05,3.04
686.65800,121.42,12.90,-254.12,3.04
686.67800,121.45,12.90,-254.19,3.04
686.69800,121.48,12.90,-254.25,3.04
686.71800,121.52,12.90,-254.32,3.04
686.73800,121.55,12.90,-254.39,3.04
686.75800,121.58,12.90,-254.46,3.04
686.77800,121.61,12.90,-254.52,3.04
686.79800,121.64,12.90,-254.59,3.04
686.81800,121.68,12.90,-254.66,3.04
686.83800,121.71,12.90,-254.73,3.04
686.85800,121.74,12.90,-254.80,3.04
686.87800,121.77,12.90,-254.86,3.04
686.89800,121.80,12.90,-254.93,3.04
686.91800,121.84,12.90,-255.00,3.04
686.93800,121.87,12.90,-255.07,3.04
686.95800,121.90,12.90,-255.14,3.04
686.97800,121.93,12.90,-255.20,3.04
686.99800,121.97,12.90,-255.27,3.04
687.01800,122.00,12.90,-255.34,3.04
687.03800,122.03,12.91,-255.41,3.04
687.05800,122.06,12.91,-255.48,3.04
687.07800,122.10,12.91,-255.54,3.04
687.09800,122.13,12.91,-255.61,3.04
687.11800,122.16,12.91,-255.68,3.04
687.13800,122.19,12.91,-255.75,3.04
687.15800,122.23,12.91,-255.82,3.04
687.17800,122.26,12.91,-255.89,3.04
687.19800,122.29,12.91,-255.95,3.04
687.21800,122.32,12.91,-256.02,3.04
687.23800,122.36,12.91,-256.09,3.04
687.25800,122.39,12.91,-256.16,3.04
687.27800,122.42,12.91,-256.23,3.04
687.29800,122.45,12.91,-256.30,3.04
687.31800,122.49,12.91,-256.37,3.04
687.33800,122.52,12.91,-256.43,3.04
687.35800,122.55,12.91,-256.50,3.04
687.37800,122.59,12.91,-256.57,3.04
687.39800,122.62,12.91,-256.64,3.04
687.41800,122.65,12.91,-256.71,3.04
687.43800,122.69,12.91,-256.78,3.04
687.45800,122.72,12.91,-256.85,3.04
687.47800,122.75,12.91,-256.92,3.04
687.49800,122.79,12.91,-256.98,3.04
687.51800,122.82,12.91,-257.05,3.04
687.53800,122.85,12.92,-257.12,3.04
687.55800,122.89,12.92,-257.19,3.04
687.57800,122.92,12.92,-257.26,3.04
687.59800,122.95,12.92,-257.33,3.04
687.61800,122.99,12.92,-257.40,3.04
687.63800,123.02,12.92,-257.47,3.04
687.65800,123.05,12.92,-257.54,3.04
687.67800,123.09,12.92,-257.61,3.04
687.69800,123.12,12.92,-257.67,3.04
687.71800,123.15,12.92,-257.74,3.04
687.73800,123.19,12.92,-257.81,3.04
687.75800,123.22,12.92,-257.88,3.04
687.77800,123.25,12.92,-257.95,3.04
687.79800,123.29,12.92,-258.02,3.04
687.81800,123.32,12.92,-258.09,3.04
687.83800,123.35,12.92,-258.16,3.04
687.85800,123.39,12.92,-258.23,3.04
687.87800,123.42,12.92,-258.30,3.04
687.89800,123.46,12.92,-258.37,3.04
687.91800,123.49,12.92,-258.44,3.04
687.93800,123.52,12.92,-258.51,3.04
687.95800,123.56,12.92,-258.58,3.04
687.97800,123.59,12.92,-258.65,3.04
687.99800,123.63,12.92,-258.72,3.04
688.01800,123.66,12.93,-258.79,3.04
688.03800,123.69,12.93,-258.85,3.04
688.05800,123.73,12.93,-258.92,3.04
688.07800,123.76,12.93,-258.99,3.04
688.09800,123.80,12.93,-259.06,3.04
688.11800,123.83,12.93,-259.13,3.04
688.13800,123.86,12.93,-259.20,3.04
688.15800,123.90,12.93,-259.27,3.04
688.17800,123.93,12.93,-259.34,3.04
688.19800,123.97,12.93,-259.41,3.04
688.21800,124.00,12.93,-259.48,3.04
688.23800,124.04,12.93,-259.55,3.04
688.25800,124.07,12.93,-259.62,3.04
688.27800,124.11,12.93,-259.69,3.04
688.29800,124.14,12.93,-259.76,3.04
688.31800,124.17,12.93,-259.83,3.04
688.33800,124.21,12.93,-259.90,3.04
688.35800,124.24,12.93,-259.97,3.04
688.37800,124.28,12.93,-260.04,3.04
688.39800,124.31,12.93,-260.11,3.04
688.41800,124.35,12.93,-260.19,3.04
688.43800,124.38,12.93,-260.26,3.04
688.45800,124.42,12.93,-260.33,3.05
688.47800,124.45,12.93,-260.40,3.05
688.49800,124.49,12.94,-260.47,3.05
688.51800,124.52,12.94,-260.54,3.05
688.53800,124.56,12.94,-260.61,3.05
688.55800,124.59,12.94,-260.68,3.05
688.57800,124.63,12.94,-260.75,3.05
688.59800,124.66,12.94,-260.82,3.05
688.61800,124.70,12.94,-260.89,3.05
688.63800,124.73,12.94,-260.96,3.05
688.65800,124.77,12.94,-261.03,3.05
688.67800,124.80,12.94,-261.10,3.05
688.69800,124.84,12.94,-261.17,3.05
688.71800,124.87,12.94,-261.24,3.05
688.73800,124.91,12.94,-261.31,3.05
688.75800,124.94,12.94,-261.39,3.05
688.77800,124.98,12.94,-261.46,3.05
688.79800,125.01,12.94,-261.53,3.05
688.81800,125.05,12.94,-261.60,3.05
688.83800,125.08,12.94,-261.67,3.05
688.85800,125.12,12.94,-261.74,3.05
688.87800,125.16,12.94,-261.81,3.05
688.89800,125.19,12.94,-261.88,3.05
688.91800,125.23,12.94,-261.95,3.05
688.93800,125.26,12.94,-262.02,3.05
688.95800,125.30,12.94,-262.10,3.05
688.97800,125.33,12.95,-262.17,3.05
688.99800,125.37,12.95,-262.24,3.05
689.01800,125.40,12.95,-262.31,3.05
689.03800,125.44,12.95,-262.38,3.05
689.05800,125.48,12.95,-262.45,3.05
689.07800,125.51,12.95,-262.52,3.05
689.09800,125.55,12.95,-262.59,3.05
689.11800,125.58,12.95,-262.67,3.05
689.13800,125.62,12.95,-262.74,3.05
689.15800,125.66,12.95,-262.81,3.05
689.17800,125.69,12.95,-262.88,3.05
689.19800,125.73,12.95,-262.95,3.05
689.21800,125.76,12.95,-263.02,3.05
689.23800,125.80,12.95,-263.09,3.05
689.25800,125.84,12.95,-263.17,3.05
689.27800,125.87,12.95,-263.24,3.05
689.29800,125.91,12.95,-263.31,3.05
689.31800,125.94,12.95,-263.38,3.05
689.33800,125.98,12.95,-263.45,3.05
689.35800,126.02,12.95,-263.53,3.05
689.37800,126.05,12.95,-263.60,3.05
689.39800,126.09,12.95,-263.67,3.05
689.41800,126.13,12.95,-263.74,3.05
689.43800,126.16,12.96,-263.81,3.05
689.45800,126.20,12.96,-263.88,3.05
689.47800,126.24,12.96,-263.96,3.05
689.49800,126.27,12.96,-264.03,3.05
689.51800,126.31,12.96,-264.10,3.05
689.53800,126.35,12.96,-264.17,3.05
689.55800,126.38,12.96,-264.25,3.05
689.57800,126.42,12.96,-264.32,3.05
689.59800,126.46,12.96,-264.39,3.05
689.61800,126.49,12.96,-264.46,3.05
689.63800,126.53,12.96,-264.53,3.05
689.65800,126.57,12.96,-264.61,3.05
689.67800,126.60,12.96,-264.68,3.05
689.69800,126.64,12.96,-264.75,3.05
689.71800,126.68,12.96,-264.82,3.05
689.73800,126.71,12.96,-264.90,3.05
689.75800,126.75,12.96,-264.97,3.05
689.77800,126.79,12.96,-265.04,3.05
689.79800,126.82,12.96,-265.11,3.05
689.81800,126.86,12.96,-265.19,3.05
689.83800,126.90,12.96,-265.26,3.05
689.85800,126.94,12.96,-265.33,3.05
689.87800,126.97,12.97,-265.40,3.05
689.89800,127.01,12.97,-265.48,3.05
689.91800,127.05,12.97,-265.55,3.05
689.93800,127.08,12.97,-265.62,3.05
689.95800,127.12,12.97,-265.69,3.05
689.97800,127.16,12.97,-265.77,3.05
689.99800,127.20,12.97,-265.84,3.05
690.01800,127.23,12.97,-265.91,3.05
690.03800,127.27,12.97,-265.99,3.05
690.05800,127.31,12.97,-266.06,3.05
690.07800,127.35,12.97,-266.13,3.05
690.09800,127.38,12.97,-266.20,3.05
690.11800,127.42,12.97,-266.28,3.05
690.13800,127.46,12.97,-266.35,3.05
690.15800,127.50,12.97,-266.42,3.05
690.17800,127.53,12.97,-266.50,3.05
690.19800,127.57,12.97,-266.57,3.05
690.21800,127.61,12.97,-266.64,3.05
690.23800,127.65,12.97,-266.72,3.06
690.25800,127.68,12.97,-266.79,3.06
690.27800,127.72,12.97,-266.86,3.06
690.29800,127.76,12.97,-266.94,3.06
690.31800,127.80,12.97,-267.01,3.06
690.33800,127.84,12.98,-267.08,3.06
690.35800,127.87,12.98,-267.16,3.06
690.37800,127.91,12.98,-267.23,3.06
690.39800,127.95,12.98,-267.30,3.06
690.41800,127.99,12.98,-267.38,3.06
690.43800,128.03,12.98,-267.45,3.06
690.45800,128.06,12.98,-267.52,3.06
690.47800,128.10,12.98,-267.60,3.06
690.49800,128.14,12.98,-267.67,3.06
690.51800,128.18,12.98,-267.75,3.06
690.53800,128.22,12.98,-267.82,3.06
690.55800,128.26,12.98,-267.89,3.06
690.57800,128.29,12.98,-267.97,3.06
690.59800,128.33,12.98,-268.04,3.06
690.61800,128.37,12.98,-268.11,3.06
690.63800,128.41,12.98,-268.19,3.06
690.65800,128.45,12.98,-268.26,3.06
690.67800,128.49,12.98,-268.34,3.06
690.69800,128.52,12.98,-268.41,3.06
690.71800,128.56,12.98,-268.48,3.06
690.73800,128.60,12.98,-268.56,3.06
690.75800,128.64,12.98,-268.63,3.06
690.77800,128.68,12.99,-268.71,3.06
690.79800,128.72,12.99,-268.78,3.06
690.81800,128.76,12.99,-268.86,3.06
690.83800,128.79,12.99,-268.93,3.06
690.85800,128.83,12.99,-269.00,3.06
690.87800,128.87,12.99,-269.08,3.06
690.89800,128.91,12.99,-269.15,3.06
690.91800,128.95,12.99,-269.23,3.06
690.93800,128.99,12.99,-269.30,3.06
690.95800,129.03,12.99,-269.38,3.06
690.97800,129.07,12.99,-269.45,3.06
690.99800,129.11,12.99,-269.52,3.06
691.01800,129.15,12.99,-269.60,3.06
691.03800,129.18,12.99,-269.67,3.06
691.05800,129.22,12.99,-269.75,3.06
691.07800,129.26,12.99,-269.82,3.06
691.09800,129.30,12.99,-269.90,3.06
691.11800,129.34,12.99,-269.97,3.06
691.13800,129.38,12.99,-270.05,3.06
691.15800,129.42,12.99,-270.12,3.06
691.17800,129.46,12.99,-270.20,3.06
691.19800,129.50,12.99,-270.27,3.06
691.21800,129.54,13.00,-270.35,3.06
691.23800,129.58,13.00,-270.42,3.06
691.25800,129.62,13.00,-270.50,3.06
691.27800,129.66,13.00,-270.57,3.06
691.29800,129.70,13.00,-270.65,3.06
691.31800,129.74,13.00,-270.72,3.06
691.33800,129.77,13.00,-270.80,3.06
691.35800,129.81,13.00,-270.87,3.06
691.37800,129.85,13.00,-270.95,3.06
691.39800,129.89,13.00,-271.02,3.06
691.41800,129.93,13.00,-271.10,3.06
691.43800,129.97,13.00,-271.17,3.06
691.45800,130.01,13.00,-271.25,3.06
691.47800,130.05,13.00,-271.32,3.06
691.49800,130.09,13.00,-271.40,3.06
691.51800,130.13,13.00,-271.47,3.06
691.53800,130.17,13.00,-271.55,3.06
691.55800,130.21,13.00,-271.62,3.06
691.57800,130.25,13.00,-271.70,3.06
691.59800,130.29,13.00,-271.78,3.06
691.61800,130.33,13.00,-271.85,3.06
691.63800,130.37,13.01,-271.93,3.06
691.65800,130.41,13.01,-272.00,3.06
691.67800,130.45,13.01,-272.08,3.06
691.69800,130.49,13.01,-272.15,3.06
691.71800,130.53,13.01,-272.23,3.06
691.73800,130.57,13.01,-272.31,3.06
691.75800,130.61,13.01,-272.38,3.06
691.77800,130.65,13.01,-272.46,3.06
691.79800,130.69,13.01,-272.53,3.06
691.81800,130.74,13.01,-272.61,3.06
691.83800,130.78,13.01,-272.68,3.06
691.85800,130.82,13.01,-272.76,3.06
691.87800,130.86,13.01,-272.84,3.07
691.89800,130.90,13.01,-272.91,3.07
691.91800,130.94,13.01,-272.99,3.07
691.93800,130.98,13.01,-273.06,3.07
691.95800,131.02,13.01,-273.14,3.07
691.97800,131.06,13.01,-273.22,3.07
691.99800,131.10,13.01,-273.29,3.07
692.01800,131.14,13.01,-273.37,3.07
692.03800,131.18,13.01,-273.45,3.07
692.05800,131.22,13.02,-273.52,3.07
692.07800,131.26,13.02,-273.60,3.07
692.09800,131.30,13.02,-273.67,3.07
692.11800,131.35,13.02,-273.75,3.07
692.13800,131.39,13.02,-273.83,3.07
692.15800,131.43,13.02,-273.90,3.07
692.17800,131.47,13.02,-273.98,3.07
692.19800,131.51,13.02,-274.06,3.07
692.21800,131.55,13.02,-274.13,3.07
692.23800,131.59,13.02,-274.21,3.07
692.25800,131.63,13.02,-274.29,3.07
692.27800,131.67,13.02,-274.36,3.07
692.29800,131.72,13.02,-274.44,3.07
692.31800,131.76,13.02,-274.52,3.07
692.33800,131.80,13.02,-274.59,3.07
692.35800,131.84,13.02,-274.67,3.07
692.37800,131.88,13.02,-274.75,3.07
692.39800,131.92,13.02,-274.82,3.07
692.41800,131.96,13.02,-274.90,3.07
692.43800,132.00,13.02,-274.98,3.07
692.45800,132.05,13.02,-275.06,3.07
692.47800,132.09,13.03,-275.13,3.07
692.49800,132.13,13.03,-275.21,3.07
692.51800,132.17,13.03,-275.29,3.07
692.53800,132.21,13.03,-275.36,3.07
692.55800,132.25,13.03,-275.44,3.07
692.57800,132.30,13.03,-275.52,3.07
692.59800,132.34,13.03,-275.60,3.07
692.61800,132.38,13.03,-275.67,3.07
692.63800,132.42,13.03,-275.75,3.07
692.65800,132.46,13.03,-275.83,3.07
692.67800,132.50,13.03,-275.90,3.07
692.69800,132.55,13.03,-275.98,3.07
692.71800,132.59,13.03,-276.06,3.07
692.73800,132.63,13.03,-276.14,3.07
692.75800,132.67,13.03,-276.21,3.07
692.77800,132.71,13.03,-276.29,3.07
692.79800,132.76,13.03,-276.37,3.07
692.81800,132.80,13.03,-276.45,3.07
692.83800,132.84,13.03,-276.52,3.07
692.85800,132.88,13.03,-276.60,3.07
692.87800,132.93,13.04,-276.68,3.07
692.89800,132.97,13.04,-276.76,3.07
692.91800,133.01,13.04,-276.84,3.07
692.93800,133.05,13.04,-276.91,3.07
692.95800,133.09,13.04,-276.99,3.07
692.97800,133.14,13.04,-277.07,3.07
692.99800,133.18,13.04,-277.15,3.07
693.01800,133.22,13.04,-277.23,3.07
693.03800,133.26,13.04,-277.30,3.07
693.05800,133.31,13.04,-277.38,3.07
693.07800,133.35,13.04,-277.46,3.07
693.09800,133.39,13.04,-277.54,3.07
693.11800,133.43,13.04,-277.62,3.07
693.13800,133.48,13.04,-277.69,3.07
693.15800,133.52,13.04,-277.77,3.07
693.17800,133.56,13.04,-277.85,3.07
693.19800,133.61,13.04,-277.93,3.07
693.21800,133.65,13.04,-278.01,3.07
693.23800,133.69,13.04,-278.08,3.07
693.25800,133.73,13.04,-278.16,3.07
693.27800,133.78,13.05,-278.24,3.07
693.29800,133.82,13.05,-278.32,3.07
693.31800,133.86,13.05,-278.40,3.07
693.33800,133.91,13.05,-278.48,3.07
693.35800,133.95,13.05,-278.56,3.07
693.37800,133.99,13.05,-278.63,3.08
