Cs1,6s1/2,,,
Wavelength,alpha_0,Uncertainty,alpha_2,Uncertainty
1894.05400,501.24,0.69,0.00,0.00
1894.07400,501.23,0.69,0.00,0.00
1894.09400,501.23,0.69,0.00,0.00
1894.11400,501.23,0.69,0.00,0.00
1894.13400,501.22,0.69,0.00,0.00
1894.15400,501.22,0.69,0.00,0.00
1894.17400,501.22,0.69,0.00,0.00
1894.19400,501.22,0.69,0.00,0.00
1894.21400,501.21,0.69,0.00,0.00
1894.23400,501.21,0.69,0.00,0.00
1894.25400,501.21,0.69,0.00,0.00
1894.27400,501.21,0.69,0.00,0.00
1894.29400,501.20,0.69,0.00,0.00
1894.31400,501.20,0.69,0.00,0.00
1894.33400,501.20,0.69,0.00,0.00
1894.35400,501.20,0.69,0.00,0.00
1894.37400,501.19,0.69,0.00,0.00
1894.39400,501.19,0.69,0.00,0.00
1894.41400,501.19,0.69,0.00,0.00
1894.43400,501.18,0.69,0.00,0.00
1894.45400,501.18,0.69,0.00,0.00
1894.47400,501.18,0.69,0.00,0.00
1894.49400,501.18,0.69,0.00,0.00
1894.51400,501.17,0.69,0.00,0.00
1894.53400,501.17,0.69,0.00,0.00
1894.55400,501.17,0.69,0.00,0.00
1894.57400,501.17,0.69,0.00,0.00
1894.59400,501.16,0.69,0.00,0.00
1894.61400,501.16,0.69,0.00,0.00
1894.63400,501.16,0.69,0.00,0.00
1894.65400,501.15,0.69,0.00,0.00
1894.67400,501.15,0.69,0.00,0.00
1894.69400,501.15,0.69,0.00,0.00
1894.71400,501.15,0.69,0.00,0.00
1894.73400,501.14,0.69,0.00,0.00
1894.75400,501.14,0.69,0.00,0.00
1894.77400,501.14,0.69,0.00,0.00
1894.79400,501.14,0.69,0.00,0.00
1894.81400,501.13,0.69,0.00,0.00
1894.83400,501.13,0.69,0.00,0.00
1894.85400,501.13,0.69,0.00,0.00
1894.87400,501.12,0.69,0.00,0.00
1894.89400,501.12,0.69,0.00,0.00
1894.91400,501.12,0.69,0.00,0.00
1894.93400,501.12,0.69,0.00,0.00
1894.95400,501.11,0.69,0.00,0.00
1894.97400,501.11,0.69,0.00,0.00
1894.99400,501.11,0.69,0.00,0.00
1895.01400,501.11,0.69,0.00,0.00
1895.03400,501.10,0.69,0.00,0.00
1895.05400,501.10,0.69,0.00,0.00
1895.07400,501.10,0.69,0.00,0.00
1895.09400,501.09,0.69,0.00,0.00
1895.11400,501.09,0.69,0.00,0.00
1895.13400,501.09,0.69,0.00,0.00
1895.15400,501.09,0.69,0.00,0.00
1895.17400,501.08,0.69,0.00,0.00
1895.19400,501.08,0.69,0.00,0.00
1895.21400,501.08,0.69,0.00,0.00
1895.23400,501.08,0.69,0.00,0.00
1895.25400,501.07,0.69,0.00,0.00
1895.27400,501.07,0.69,0.00,0.00
1895.29400,501.07,0.69,0.00,0.00
1895.31400,501.06,0.69,0.00,0.00
1895.33400,501.06,0.69,0.00,0.00
1895.35400,501.06,0.69,0.00,0.00
1895.37400,501.06,0.69,0.00,0.00
1895.39400,501.05,0.69,0.00,0.00
1895.41400,501.05,0.69,0.00,0.00
1895.43400,501.05,0.69,0.00,0.00
1895.45400,501.05,0.69,0.00,0.00
1895.47400,501.04,0.69,0.00,0.00
1895.49400,501.04,0.69,0.00,0.00
1895.51400,501.04,0.69,0.00,0.00
1895.53400,501.03,0.69,0.00,0.00
1895.55400,501.03,0.69,0.00,0.00
1895.57400,501.03,0.69,0.00,0.00
1895.59400,501.03,0.69,0.00,0.00
1895.61400,501.02,0.69,0.00,0.00
1895.63400,501.02,0.69,0.00,0.00
1895.65400,501.02,0.69,0.00,0.00
1895.67400,501.02,0.69,0.00,0.00
1895.69400,501.01,0.69,0.00,0.00
1895.71400,501.01,0.69,0.00,0.00
1895.73400,501.01,0.69,0.00,0.00
1895.75400,501.01,0.69,0.00,0.00
1895.77400,501.00,0.69,0.00,0.00
1895.79400,501.00,0.69,0.00,0.00
1895.81400,501.00,0.69,0.00,0.00
1895.83400,500.99,0.69,0.00,0.00
1895.85400,500.99,0.69,0.00,0.00
1895.87400,500.99,0.69,0.00,0.00
1895.89400,500.99,0.69,0.00,0.00
1895.91400,500.98,0.69,0.00,0.00
1895.93400,500.98,0.69,0.00,0.00
1895.95400,500.98,0.69,0.00,0.00
1895.97400,500.98,0.69,0.00,0.00
1895.99400,500.97,0.69,0.00,0.00
1896.01400,500.97,0.69,0.00,0.00
1896.03400,500.97,0.69,0.00,0.00
1896.05400,500.96,0.69,0.00,0.00
1896.07400,500.96,0.69,0.00,0.00
1896.09400,500.96,0.69,0.00,0.00
1896.11400,500.96,0.69,0.00,0.00
1896.13400,500.95,0.69,0.00,0.00
1896.15400,500.95,0.69,0.00,0.00
1896.17400,500.95,0.69,0.00,0.00
1896.19400,500.95,0.69,0.00,0.00
1896.21400,500.94,0.69,0.00,0.00
1896.23400,500.94,0.69,0.00,0.00
1896.25400,500.94,0.69,0.00,0.00
1896.27400,500.93,0.69,0.00,0.00
1896.29400,500.93,0.69,0.00,0.00
1896.31400,500.93,0.69,0.00,0.00
1896.33400,500.93,0.69,0.00,0.00
1896.35400,500.92,0.69,0.00,0.00
1896.37400,500.92,0.69,0.00,0.00
1896.39400,500.92,0.69,0.00,0.00
1896.41400,500.92,0.69,0.00,0.00
1896.43400,500.91,0.69,0.00,0.00
1896.45400,500.91,0.69,0.00,0.00
1896.47400,500.91,0.69,0.00,0.00
1896.49400,500.90,0.69,0.00,0.00
1896.51400,500.90,0.69,0.00,0.00
1896.53400,500.90,0.69,0.00,0.00
1896.55400,500.90,0.69,0.00,0.00
1896.57400,500.89,0.69,0.00,0.00
1896.59400,500.89,0.69,0.00,0.00
1896.61400,500.89,0.69,0.00,0.00
1896.63400,500.89,0.69,0.00,0.00
1896.65400,500.88,0.69,0.00,0.00
1896.67400,500.88,0.69,0.00,0.00
1896.69400,500.88,0.69,0.00,0.00
1896.71400,500.88,0.69,0.00,0.00
1896.73400,500.87,0.69,0.00,0.00
1896.75400,500.87,0.69,0.00,0.00
1896.77400,500.87,0.69,0.00,0.00
1896.79400,500.86,0.69,0.00,0.00
1896.81400,500.86,0.69,0.00,0.00
1896.83400,500.86,0.69,0.00,0.00
1896.85400,500.86,0.69,0.00,0.00
1896.87400,500.85,0.69,0.00,0.00
1896.89400,500.85,0.69,0.00,0.00
1896.91400,500.85,0.69,0.00,0.00
1896.93400,500.85,0.69,0.00,0.00
1896.95400,500.84,0.69,0.00,0.00
1896.97400,500.84,0.69,0.00,0.00
1896.99400,500.84,0.69,0.00,0.00
1897.01400,500.83,0.69,0.00,0.00
1897.03400,500.83,0.69,0.00,0.00
1897.05400,500.83,0.69,0.00,0.00
1897.07400,500.83,0.69,0.00,0.00
1897.09400,500.82,0.69,0.00,0.00
1897.11400,500.82,0.69,0.00,0.00
1897.13400,500.82,0.69,0.00,0.00
1897.15400,500.82,0.69,0.00,0.00
1897.17400,500.81,0.69,0.00,0.00
1897.19400,500.81,0.69,0.00,0.00
1897.21400,500.81,0.69,0.00,0.00
1897.23400,500.81,0.69,0.00,0.00
1897.25400,500.80,0.69,0.00,0.00
1897.27400,500.80,0.69,0.00,0.00
1897.29400,500.80,0.69,0.00,0.00
1897.31400,500.79,0.69,0.00,0.00
1897.33400,500.79,0.69,0.00,0.00
1897.35400,500.79,0.69,0.00,0.00
1897.37400,500.79,0.69,0.00,0.00
1897.39400,500.78,0.69,0.00,0.00
1897.41400,500.78,0.69,0.00,0.00
1897.43400,500.78,0.69,0.00,0.00
1897.45400,500.78,0.69,0.00,0.00
1897.47400,500.77,0.69,0.00,0.00
1897.49400,500.77,0.69,0.00,0.00
1897.51400,500.77,0.69,0.00,0.00
1897.53400,500.76,0.69,0.00,0.00
1897.55400,500.76,0.69,0.00,0.00
1897.57400,500.76,0.69,0.00,0.00
1897.59400,500.76,0.69,0.00,0.00
1897.61400,500.75,0.69,0.00,0.00
1897.63400,500.75,0.69,0.00,0.00
1897.65400,500.75,0.69,0.00,0.00
1897.67400,500.75,0.69,0.00,0.00
1897.69400,500.74,0.69,0.00,0.00
1897.71400,500.74,0.69,0.00,0.00
1897.73400,500.74,0.69,0.00,0.00
1897.75400,500.73,0.69,0.00,0.00
1897.77400,500.73,0.69,0.00,0.00
1897.79400,500.73,0.69,0.00,0.00
1897.81400,500.73,0.69,0.00,0.00
1897.83400,500.72,0.69,0.00,0.00
1897.85400,500.72,0.69,0.00,0.00
1897.87400,500.72,0.69,0.00,0.00
1897.89400,500.72,0.69,0.00,0.00
1897.91400,500.71,0.69,0.00,0.00
1897.93400,500.71,0.69,0.00,0.00
1897.95400,500.71,0.69,0.00,0.00
1897.97400,500.71,0.69,0.00,0.00
1897.99400,500.70,0.69,0.00,0.00
1898.01400,500.70,0.69,0.00,0.00
1898.03400,500.70,0.69,0.00,0.00
1898.05400,500.69,0.69,0.00,0.00
1898.07400,500.69,0.69,0.00,0.00
1898.09400,500.69,0.69,0.00,0.00
1898.11400,500.69,0.69,0.00,0.00
1898.13400,500.68,0.69,0.00,0.00
1898.15400,500.68,0.69,0.00,0.00
1898.17400,500.68,0.69,0.00,0.00
1898.19400,500.68,0.69,0.00,0.00
1898.21400,500.67,0.69,0.00,0.00
1898.23400,500.67,0.69,0.00,0.00
1898.25400,500.67,0.69,0.00,0.00
1898.27400,500.66,0.69,0.00,0.00
1898.29400,500.66,0.69,0.00,0.00
1898.31400,500.66,0.69,0.00,0.00
1898.33400,500.66,0.69,0.00,0.00
1898.35400,500.65,0.69,0.00,0.00
1898.37400,500.65,0.69,0.00,0.00
1898.39400,500.65,0.69,0.00,0.00
1898.41400,500.65,0.69,0.00,0.00
1898.43400,500.64,0.69,0.00,0.00
1898.45400,500.64,0.69,0.00,0.00
1898.47400,500.64,0.69,0.00,0.00
1898.49400,500.64,0.69,0.00,0.00
1898.51400,500.63,0.69,0.00,0.00
1898.53400,500.63,0.69,0.00,0.00
1898.55400,500.63,0.69,0.00,0.00
1898.57400,500.62,0.69,0.00,0.00
1898.59400,500.62,0.69,0.00,0.00
1898.61400,500.62,0.69,0.00,0.00
1898.63400,500.62,0.69,0.00,0.00
1898.65400,500.61,0.69,0.00,0.00
1898.67400,500.61,0.69,0.00,0.00
1898.69400,500.61,0.69,0.00,0.00
1898.71400,500.61,0.69,0.00,0.00
1898.73400,500.60,0.69,0.00,0.00
1898.75400,500.60,0.69,0.00,0.00
1898.77400,500.60,0.69,0.00,0.00
1898.79400,500.59,0.69,0.00,0.00
1898.81400,500.59,0.69,0.00,0.00
1898.83400,500.59,0.69,0.00,0.00
1898.85400,500.59,0.69,0.00,0.00
1898.87400,500.58,0.69,0.00,0.00
1898.89400,500.58,0.69,0.00,0.00
1898.91400,500.58,0.69,0.00,0.00
1898.93400,500.58,0.69,0.00,0.00
1898.95400,500.57,0.69,0.00,0.00
1898.97400,500.57,0.69,0.00,0.00
1898.99400,500.57,0.69,0.00,0.00
1899.01400,500.57,0.69,0.00,0.00
1899.03400,500.56,0.69,0.00,0.00
1899.05400,500.56,0.69,0.00,0.00
1899.07400,500.56,0.69,0.00,0.00
1899.09400,500.55,0.69,0.00,0.00
1899.11400,500.55,0.69,0.00,0.00
1899.13400,500.55,0.69,0.00,0.00
1899.15400,500.55,0.69,0.00,0.00
1899.17400,500.54,0.69,0.00,0.00
1899.19400,500.54,0.69,0.00,0.00
1899.21400,500.54,0.69,0.00,0.00
1899.23400,500.54,0.69,0.00,0.00
1899.25400,500.53,0.69,0.00,0.00
1899.27400,500.53,0.69,0.00,0.00
1899.29400,500.53,0.69,0.00,0.00
1899.31400,500.52,0.69,0.00,0.00
1899.33400,500.52,0.69,0.00,0.00
1899.35400,500.52,0.69,0.00,0.00
1899.37400,500.52,0.69,0.00,0.00
1899.39400,500.51,0.69,0.00,0.00
1899.41400,500.51,0.69,0.00,0.00
1899.43400,500.51,0.69,0.00,0.00
1899.45400,500.51,0.69,0.00,0.00
1899.47400,500.50,0.69,0.00,0.00
1899.49400,500.50,0.69,0.00,0.00
1899.51400,500.50,0.69,0.00,0.00
1899.53400,500.50,0.69,0.00,0.00
1899.55400,500.49,0.69,0.00,0.00
1899.57400,500.49,0.69,0.00,0.00
1899.59400,500.49,0.69,0.00,0.00
1899.61400,500.48,0.69,0.00,0.00
1899.63400,500.48,0.69,0.00,0.00
1899.65400,500.48,0.69,0.00,0.00
1899.67400,500.48,0.69,0.00,0.00
1899.69400,500.47,0.69,0.00,0.00
1899.71400,500.47,0.69,0.00,0.00
1899.73400,500.47,0.69,0.00,0.00
1899.75400,500.47,0.69,0.00,0.00
1899.77400,500.46,0.69,0.00,0.00
1899.79400,500.46,0.69,0.00,0.00
1899.81400,500.46,0.69,0.00,0.00
1899.83400,500.46,0.69,0.00,0.00
1899.85400,500.45,0.69,0.00,0.00
1899.87400,500.45,0.69,0.00,0.00
1899.89400,500.45,0.69,0.00,0.00
1899.91400,500.44,0.69,0.00,0.00
1899.93400,500.44,0.69,0.00,0.00
1899.95400,500.44,0.69,0.00,0.00
1899.97400,500.44,0.69,0.00,0.00
1899.99400,500.43,0.69,0.00,0.00
1900.01400,500.43,0.69,0.00,0.00
1900.03400,500.43,0.69,0.00,0.00
1900.05400,500.43,0.69,0.00,0.00
1900.07400,500.42,0.69,0.00,0.00
1900.09400,500.42,0.69,0.00,0.00
1900.11400,500.42,0.69,0.00,0.00
1900.13400,500.41,0.69,0.00,0.00
1900.15400,500.41,0.69,0.00,0.00
1900.17400,500.41,0.69,0.00,0.00
1900.19400,500.41,0.69,0.00,0.00
1900.21400,500.40,0.69,0.00,0.00
1900.23400,500.40,0.69,0.00,0.00
1900.25400,500.40,0.69,0.00,0.00
1900.27400,500.40,0.69,0.00,0.00
1900.29400,500.39,0.69,0.00,0.00
1900.31400,500.39,0.69,0.00,0.00
1900.33400,500.39,0.69,0.00,0.00
1900.35400,500.39,0.69,0.00,0.00
1900.37400,500.38,0.69,0.00,0.00
1900.39400,500.38,0.69,0.00,0.00
1900.41400,500.38,0.69,0.00,0.00
1900.43400,500.37,0.69,0.00,0.00
1900.45400,500.37,0.69,0.00,0.00
1900.47400,500.37,0.69,0.00,0.00
1900.49400,500.37,0.69,0.00,0.00
1900.51400,500.36,0.69,0.00,0.00
1900.53400,500.36,0.69,0.00,0.00
1900.55400,500.36,0.69,0.00,0.00
1900.57400,500.36,0.69,0.00,0.00
1900.59400,500.35,0.69,0.00,0.00
1900.61400,500.35,0.69,0.00,0.00
1900.63400,500.35,0.69,0.00,0.00
1900.65400,500.35,0.69,0.00,0.00
1900.67400,500.34,0.69,0.00,0.00
1900.69400,500.34,0.69,0.00,0.00
1900.71400,500.34,0.69,0.00,0.00
1900.73400,500.33,0.69,0.00,0.00
1900.75400,500.33,0.69,0.00,0.00
1900.77400,500.33,0.69,0.00,0.00
1900.79400,500.33,0.69,0.00,0.00
1900.81400,500.32,0.69,0.00,0.00
1900.83400,500.32,0.69,0.00,0.00
1900.85400,500.32,0.69,0.00,0.00
1900.87400,500.32,0.69,0.00,0.00
1900.89400,500.31,0.69,0.00,0.00
1900.91400,500.31,0.69,0.00,0.00
1900.93400,500.31,0.69,0.00,0.00
1900.95400,500.30,0.68,0.00,0.00
1900.97400,500.30,0.68,0.00,0.00
1900.99400,500.30,0.68,0.00,0.00
1901.01400,500.30,0.68,0.00,0.00
1901.03400,500.29,0.68,0.00,0.00
1901.05400,500.29,0.68,0.00,0.00
1901.07400,500.29,0.68,0.00,0.00
1901.09400,500.29,0.68,0.00,0.00
1901.11400,500.28,0.68,0.00,0.00
1901.13400,500.28,0.68,0.00,0.00
1901.15400,500.28,0.68,0.00,0.00
1901.17400,500.28,0.68,0.00,0.00
1901.19400,500.27,0.68,0.00,0.00
1901.21400,500.27,0.68,0.00,0.00
1901.23400,500.27,0.68,0.00,0.00
1901.25400,500.26,0.68,0.00,0.00
1901.27400,500.26,0.68,0.00,0.00
1901.29400,500.26,0.68,0.00,0.00
1901.31400,500.26,0.68,0.00,0.00
1901.33400,500.25,0.68,0.00,0.00
1901.35400,500.25,0.68,0.00,0.00
1901.37400,500.25,0.68,0.00,0.00
1901.39400,500.25,0.68,0.00,0.00
1901.41400,500.24,0.68,0.00,0.00
1901.43400,500.24,0.68,0.00,0.00
1901.45400,500.24,0.68,0.00,0.00
1901.47400,500.24,0.68,0.00,0.00
1901.49400,500.23,0.68,0.00,0.00
1901.51400,500.23,0.68,0.00,0.00
1901.53400,500.23,0.68,0.00,0.00
1901.55400,500.22,0.68,0.00,0.00
1901.57400,500.22,0.68,0.00,0.00
1901.59400,500.22,0.68,0.00,0.00
1901.61400,500.22,0.68,0.00,0.00
1901.63400,500.21,0.68,0.00,0.00
1901.65400,500.21,0.68,0.00,0.00
1901.67400,500.21,0.68,0.00,0.00
1901.69400,500.21,0.68,0.00,0.00
1901.71400,500.20,0.68,0.00,0.00
1901.73400,500.20,0.68,0.00,0.00
1901.75400,500.20,0.68,0.00,0.00
1901.77400,500.20,0.68,0.00,0.00
1901.79400,500.19,0.68,0.00,0.00
1901.81400,500.19,0.68,0.00,0.00
1901.83400,500.19,0.68,0.00,0.00
1901.85400,500.18,0.68,0.00,0.00
1901.87400,500.18,0.68,0.00,0.00
1901.89400,500.18,0.68,0.00,0.00
1901.91400,500.18,0.68,0.00,0.00
1901.93400,500.17,0.68,0.00,0.00
1901.95400,500.17,0.68,0.00,0.00
1901.97400,500.17,0.68,0.00,0.00
1901.99400,500.17,0.68,0.00,0.00
1902.01400,500.16,0.68,0.00,0.00
1902.03400,500.16,0.68,0.00,0.00
1902.05400,500.16,0.68,0.00,0.00
1902.07400,500.16,0.68,0.00,0.00
1902.09400,500.15,0.68,0.00,0.00
1902.11400,500.15,0.68,0.00,0.00
1902.13400,500.15,0.68,0.00,0.00
1902.15400,500.14,0.68,0.00,0.00
1902.17400,500.14,0.68,0.00,0.00
1902.19400,500.14,0.68,0.00,0.00
1902.21400,500.14,0.68,0.00,0.00
1902.23400,500.13,0.68,0.00,0.00
1902.25400,500.13,0.68,0.00,0.00
1902.27400,500.13,0.68,0.00,0.00
1902.29400,500.13,0.68,0.00,0.00
1902.31400,500.12,0.68,0.00,0.00
1902.33400,500.12,0.68,0.00,0.00
1902.35400,500.12,0.68,0.00,0.00
1902.37400,500.11,0.68,0.00,0.00
1902.39400,500.11,0.68,0.00,0.00
1902.41400,500.11,0.68,0.00,0.00
1902.43400,500.11,0.68,0.00,0.00
1902.45400,500.10,0.68,0.00,0.00
1902.47400,500.10,0.68,0.00,0.00
1902.49400,500.10,0.68,0.00,0.00
1902.51400,500.10,0.68,0.00,0.00
1902.53400,500.09,0.68,0.00,0.00
1902.55400,500.09,0.68,0.00,0.00
1902.57400,500.09,0.68,0.00,0.00
1902.59400,500.09,0.68,0.00,0.00
1902.61400,500.08,0.68,0.00,0.00
1902.63400,500.08,0.68,0.00,0.00
1902.65400,500.08,0.68,0.00,0.00
1902.67400,500.07,0.68,0.00,0.00
1902.69400,500.07,0.68,0.00,0.00
1902.71400,500.07,0.68,0.00,0.00
1902.73400,500.07,0.68,0.00,0.00
1902.75400,500.06,0.68,0.00,0.00
1902.77400,500.06,0.68,0.00,0.00
1902.79400,500.06,0.68,0.00,0.00
1902.81400,500.06,0.68,0.00,0.00
1902.83400,500.05,0.68,0.00,0.00
1902.85400,500.05,0.68,0.00,0.00
1902.87400,500.05,0.68,0.00,0.00
1902.89400,500.05,0.68,0.00,0.00
1902.91400,500.04,0.68,0.00,0.00
1902.93400,500.04,0.68,0.00,0.00
1902.95400,500.04,0.68,0.00,0.00
1902.97400,500.03,0.68,0.00,0.00
1902.99400,500.03,0.68,0.00,0.00
1903.01400,500.03,0.68,0.00,0.00
1903.03400,500.03,0.68,0.00,0.00
1903.05400,500.02,0.68,0.00,0.00
1903.07400,500.02,0.68,0.00,0.00
1903.09400,500.02,0.68,0.00,0.00
1903.11400,500.02,0.68,0.00,0.00
1903.13400,500.01,0.68,0.00,0.00
1903.15400,500.01,0.68,0.00,0.00
1903.17400,500.01,0.68,0.00,0.00
1903.19400,500.01,0.68,0.00,0.00
1903.21400,500.00,0.68,0.00,0.00
1903.23400,500.00,0.68,0.00,0.00
1903.25400,500.00,0.68,0.00,0.00
1903.27400,499.99,0.68,0.00,0.00
1903.29400,499.99,0.68,0.00,0.00
1903.31400,499.99,0.68,0.00,0.00
1903.33400,499.99,0.68,0.00,0.00
1903.35400,499.98,0.68,0.00,0.00
1903.37400,499.98,0.68,0.00,0.00
1903.39400,499.98,0.68,0.00,0.00
1903.41400,499.98,0.68,0.00,0.00
1903.43400,499.97,0.68,0.00,0.00
1903.45400,499.97,0.68,0.00,0.00
1903.47400,499.97,0.68,0.00,0.00
1903.49400,499.97,0.68,0.00,0.00
1903.51400,499.96,0.68,0.00,0.00
1903.53400,499.96,0.68,0.00,0.00
1903.55400,499.96,0.68,0.00,0.00
1903.57400,499.95,0.68,0.00,0.00
1903.59400,499.95,0.68,0.00,0.00
1903.61400,499.95,0.68,0.00,0.00
1903.63400,499.95,0.68,0.00,0.00
1903.65400,499.94,0.68,0.00,0.00
1903.67400,499.94,0.68,0.00,0.00
1903.69400,499.94,0.68,0.00,0.00
1903.71400,499.94,0.68,0.00,0.00
1903.73400,499.93,0.68,0.00,0.00
1903.75400,499.93,0.68,0.00,0.00
1903.77400,499.93,0.68,0.00,0.00
1903.79400,499.93,0.68,0.00,0.00
1903.81400,499.92,0.68,0.00,0.00
1903.83400,499.92,0.68,0.00,0.00
1903.85400,499.92,0.68,0.00,0.00
1903.87400,499.91,0.68,0.00,0.00
1903.89400,499.91,0.68,0.00,0.00
1903.91400,499.91,0.68,0.00,0.00
1903.93400,499.91,0.68,0.00,0.00
1903.95400,499.90,0.68,0.00,0.00
1903.97400,499.90,0.68,0.00,0.00
1903.99400,499.90,0.68,0.00,0.00
1904.01400,499.90,0.68,0.00,0.00
1904.03400,499.89,0.68,0.00,0.00
1904.05400,499.89,0.68,0.00,0.00
1904.07400,499.89,0.68,0.00,0.00
1904.09400,499.89,0.68,0.00,0.00
1904.11400,499.88,0.68,0.00,0.00
1904.13400,499.88,0.68,0.00,0.00
1904.15400,499.88,0.68,0.00,0.00
1904.17400,499.88,0.68,0.00,0.00
1904.19400,499.87,0.68,0.00,0.00
1904.21400,499.87,0.68,0.00,0.00
1904.23400,499.87,0.68,0.00,0.00
1904.25400,499.86,0.68,0.00,0.00
1904.27400,499.86,0.68,0.00,0.00
1904.29400,499.86,0.68,0.00,0.00
1904.31400,499.86,0.68,0.00,0.00
1904.33400,499.85,0.68,0.00,0.00
1904.35400,499.85,0.68,0.00,0.00
1904.37400,499.85,0.68,0.00,0.00
1904.39400,499.85,0.68,0.00,0.00
1904.41400,499.84,0.68,0.00,0.00
1904.43400,499.84,0.68,0.00,0.00
1904.45400,499.84,0.68,0.00,0.00
1904.47400,499.84,0.68,0.00,0.00
1904.49400,499.83,0.68,0.00,0.00
1904.51400,499.83,0.68,0.00,0.00
1904.53400,499.83,0.68,0.00,0.00
1904.55400,499.82,0.68,0.00,0.00
1904.57400,499.82,0.68,0.00,0.00
1904.59400,499.82,0.68,0.00,0.00
1904.61400,499.82,0.68,0.00,0.00
1904.63400,499.81,0.68,0.00,0.00
1904.65400,499.81,0.68,0.00,0.00
1904.67400,499.81,0.68,0.00,0.00
1904.69400,499.81,0.68,0.00,0.00
1904.71400,499.80,0.68,0.00,0.00
1904.73400,499.80,0.68,0.00,0.00
1904.75400,499.80,0.68,0.00,0.00
1904.77400,499.80,0.68,0.00,0.00
1904.79400,499.79,0.68,0.00,0.00
1904.81400,499.79,0.68,0.00,0.00
1904.83400,499.79,0.68,0.00,0.00
1904.85400,499.78,0.68,0.00,0.00
1904.87400,499.78,0.68,0.00,0.00
1904.89400,499.78,0.68,0.00,0.00
1904.91400,499.78,0.68,0.00,0.00
1904.93400,499.77,0.68,0.00,0.00
1904.95400,499.77,0.68,0.00,0.00
1904.97400,499.77,0.68,0.00,0.00
1904.99400,499.77,0.68,0.00,0.00
1905.01400,499.76,0.68,0.00,0.00
1905.03400,499.76,0.68,0.00,0.00
1905.05400,499.76,0.68,0.00,0.00
1905.07400,499.76,0.68,0.00,0.00
1905.09400,499.75,0.68,0.00,0.00
1905.11400,499.75,0.68,0.00,0.00
1905.13400,499.75,0.68,0.00,0.00
1905.15400,499.74,0.68,0.00,0.00
1905.17400,499.74,0.68,0.00,0.00
1905.19400,499.74,0.68,0.00,0.00
1905.21400,499.74,0.68,0.00,0.00
1905.23400,499.73,0.68,0.00,0.00
1905.25400,499.73,0.68,0.00,0.00
1905.27400,499.73,0.68,0.00,0.00
1905.29400,499.73,0.68,0.00,0.00
1905.31400,499.72,0.68,0.00,0.00
1905.33400,499.72,0.68,0.00,0.00
1905.35400,499.72,0.68,0.00,0.00
1905.37400,499.72,0.68,0.00,0.00
1905.39400,499.71,0.68,0.00,0.00
1905.41400,499.71,0.68,0.00,0.00
1905.43400,499.71,0.68,0.00,0.00
1905.45400,499.71,0.68,0.00,0.00
1905.47400,499.70,0.68,0.00,0.00
1905.49400,499.70,0.68,0.00,0.00
1905.51400,499.70,0.68,0.00,0.00
1905.53400,499.69,0.68,0.00,0.00
1905.55400,499.69,0.68,0.00,0.00
1905.57400,499.69,0.68,0.00,0.00
1905.59400,499.69,0.68,0.00,0.00
1905.61400,499.68,0.68,0.00,0.00
1905.63400,499.68,0.68,0.00,0.00
1905.65400,499.68,0.68,0.00,0.00
1905.67400,499.68,0.68,0.00,0.00
1905.69400,499.67,0.68,0.00,0.00
1905.71400,499.67,0.68,0.00,0.00
1905.73400,499.67,0.68,0.00,0.00
1905.75400,499.67,0.68,0.00,0.00
1905.77400,499.66,0.68,0.00,0.00
1905.79400,499.66,0.68,0.00,0.00
1905.81400,499.66,0.68,0.00,0.00
1905.83400,499.65,0.68,0.00,0.00
1905.85400,499.65,0.68,0.00,0.00
1905.87400,499.65,0.68,0.00,0.00
1905.89400,499.65,0.68,0.00,0.00
1905.91400,499.64,0.68,0.00,0.00
1905.93400,499.64,0.68,0.00,0.00
1905.95400,499.64,0.68,0.00,0.00
1905.97400,499.64,0.68,0.00,0.00
1905.99400,499.63,0.68,0.00,0.00
1906.01400,499.63,0.68,0.00,0.00
1906.03400,499.63,0.68,0.00,0.00
1906.05400,499.63,0.68,0.00,0.00
1906.07400,499.62,0.68,0.00,0.00
1906.09400,499.62,0.68,0.00,0.00
1906.11400,499.62,0.68,0.00,0.00
1906.13400,499.61,0.68,0.00,0.00
1906.15400,499.61,0.68,0.00,0.00
1906.17400,499.61,0.68,0.00,0.00
1906.19400,499.61,0.68,0.00,0.00
1906.21400,499.60,0.68,0.00,0.00
1906.23400,499.60,0.68,0.00,0.00
1906.25400,499.60,0.68,0.00,0.00
1906.27400,499.60,0.68,0.00,0.00
1906.29400,499.59,0.68,0.00,0.00
1906.31400,499.59,0.68,0.00,0.00
1906.33400,499.59,0.68,0.00,0.00
1906.35400,499.59,0.68,0.00,0.00
1906.37400,499.58,0.68,0.00,0.00
1906.39400,499.58,0.68,0.00,0.00
1906.41400,499.58,0.68,0.00,0.00
1906.43400,499.58,0.68,0.00,0.00
1906.45400,499.57,0.68,0.00,0.00
1906.47400,499.57,0.68,0.00,0.00
1906.49400,499.57,0.68,0.00,0.00
1906.51400,499.56,0.68,0.00,0.00
1906.53400,499.56,0.68,0.00,0.00
1906.55400,499.56,0.68,0.00,0.00
1906.57400,499.56,0.68,0.00,0.00
1906.59400,499.55,0.68,0.00,0.00
1906.61400,499.55,0.68,0.00,0.00
1906.63400,499.55,0.68,0.00,0.00
1906.65400,499.55,0.68,0.00,0.00
1906.67400,499.54,0.68,0.00,0.00
1906.69400,499.54,0.68,0.00,0.00
1906.71400,499.54,0.68,0.00,0.00
