Cs1,6p1/2,,,
603.39600,971.58,40.59,0.00,0.00
603.41600,962.22,40.44,0.00,0.00
603.43600,953.04,40.30,0.00,0.00
603.45600,944.01,40.15,0.00,0.00
603.47600,935.14,40.01,0.00,0.00
603.49600,926.43,39.87,0.00,0.00
603.51600,917.86,39.74,0.00,0.00
603.53600,909.44,39.60,0.00,0.00
603.55600,901.17,39.47,0.00,0.00
603.57600,893.03,39.35,0.00,0.00
603.59600,885.03,39.22,0.00,0.00
603.61600,877.16,39.10,0.00,0.00
603.63600,869.42,38.98,0.00,0.00
603.65600,861.81,38.86,0.00,0.00
603.67600,854.31,38.75,0.00,0.00
603.69600,846.94,38.63,0.00,0.00
603.71600,839.68,38.52,0.00,0.00
603.73600,832.54,38.41,0.00,0.00
603.75600,825.51,38.30,0.00,0.00
603.77600,818.58,38.20,0.00,0.00
603.79600,811.77,38.10,0.00,0.00
603.81600,805.05,37.99,0.00,0.00
603.83600,798.44,37.89,0.00,0.00
603.85600,791.93,37.80,0.00,0.00
603.87600,785.51,37.70,0.00,0.00
603.89600,779.19,37.60,0.00,0.00
603.91600,772.96,37.51,0.00,0.00
603.93600,766.82,37.42,0.00,0.00
603.95600,760.77,37.33,0.00,0.00
603.97600,754.80,37.24,0.00,0.00
603.99600,748.92,37.15,0.00,0.00
604.01600,743.12,37.07,0.00,0.00
604.03600,737.41,36.98,0.00,0.00
604.05600,731.77,36.90,0.00,0.00
604.07600,726.21,36.82,0.00,0.00
604.09600,720.73,36.74,0.00,0.00
604.11600,715.32,36.66,0.00,0.00
604.13600,709.98,36.58,0.00,0.00
604.15600,704.72,36.50,0.00,0.00
604.17600,699.52,36.43,0.00,0.00
604.19600,694.40,36.35,0.00,0.00
604.21600,689.34,36.28,0.00,0.00
604.23600,684.34,36.21,0.00,0.00
604.25600,679.41,36.14,0.00,0.00
604.27600,674.55,36.07,0.00,0.00
604.29600,669.75,36.00,0.00,0.00
604.31600,665.00,35.93,0.00,0.00
604.33600,660.32,35.86,0.00,0.00
604.35600,655.70,35.79,0.00,0.00
604.37600,651.13,35.73,0.00,0.00
604.39600,646.62,35.66,0.00,0.00
604.41600,642.17,35.60,0.00,0.00
604.43600,637.77,35.54,0.00,0.00
604.45600,633.42,35.48,0.00,0.00
604.47600,629.12,35.41,0.00,0.00
604.49600,624.88,35.35,0.00,0.00
604.51600,620.69,35.29,0.00,0.00
604.53600,616.54,35.23,0.00,0.00
604.55600,612.45,35.18,0.00,0.00
604.57600,608.40,35.12,0.00,0.00
604.59600,604.40,35.06,0.00,0.00
604.61600,600.45,35.01,0.00,0.00
604.63600,596.54,34.95,0.00,0.00
604.65600,592.67,34.90,0.00,0.00
604.67600,588.85,34.84,0.00,0.00
604.69600,585.07,34.79,0.00,0.00
604.71600,581.34,34.74,0.00,0.00
604.73600,577.64,34.68,0.00,0.00
604.75600,573.99,34.63,0.00,0.00
604.77600,570.38,34.58,0.00,0.00
604.79600,566.80,34.53,0.00,0.00
604.81600,563.27,34.48,0.00,0.00
604.83600,559.77,34.43,0.00,0.00
604.85600,556.31,34.38,0.00,0.00
604.87600,552.89,34.34,0.00,0.00
604.89600,549.50,34.29,0.00,0.00
604.91600,546.15,34.24,0.00,0.00
604.93600,542.84,34.19,0.00,0.00
604.95600,539.56,34.15,0.00,0.00
604.97600,536.31,34.10,0.00,0.00
604.99600,533.10,34.06,0.00,0.00
605.01600,529.91,34.01,0.00,0.00
605.03600,526.77,33.97,0.00,0.00
605.05600,523.65,33.92,0.00,0.00
605.07600,520.57,33.88,0.00,0.00
605.09600,517.51,33.84,0.00,0.00
605.11600,514.49,33.80,0.00,0.00
605.13600,511.49,33.75,0.00,0.00
605.15600,508.53,33.71,0.00,0.00
605.17600,505.60,33.67,0.00,0.00
605.19600,502.69,33.63,0.00,0.00
605.21600,499.81,33.59,0.00,0.00
605.23600,496.96,33.55,0.00,0.00
605.25600,494.14,33.51,0.00,0.00
605.27600,491.34,33.47,0.00,0.00
605.29600,488.57,33.43,0.00,0.00
605.31600,485.83,33.39,0.00,0.00
605.33600,483.11,33.35,0.00,0.00
605.35600,480.42,33.32,0.00,0.00
605.37600,477.75,33.28,0.00,0.00
605.39600,475.11,33.24,0.00,0.00
605.41600,472.49,33.20,0.00,0.00
605.43600,469.90,33.17,0.00,0.00
605.45600,467.33,33.13,0.00,0.00
605.47600,464.78,33.09,0.00,0.00
605.49600,462.26,33.06,0.00,0.00
605.51600,459.76,33.02,0.00,0.00
605.53600,457.28,32.99,0.00,0.00
605.55600,454.83,32.95,0.00,0.00
605.57600,452.39,32.92,0.00,0.00
605.59600,449.98,32.88,0.00,0.00
605.61600,447.58,32.85,0.00,0.00
605.63600,445.21,32.82,0.00,0.00
605.65600,442.86,32.78,0.00,0.00
605.67600,440.53,32.75,0.00,0.00
605.69600,438.22,32.72,0.00,0.00
605.71600,435.93,32.68,0.00,0.00
605.73600,433.66,32.65,0.00,0.00
605.75600,431.41,32.62,0.00,0.00
605.77600,429.18,32.59,0.00,0.00
605.79600,426.96,32.56,0.00,0.00
605.81600,424.77,32.52,0.00,0.00
605.83600,422.59,32.49,0.00,0.00
605.85600,420.43,32.46,0.00,0.00
605.87600,418.29,32.43,0.00,0.00
605.89600,416.17,32.40,0.00,0.00
605.91600,414.06,32.37,0.00,0.00
605.93600,411.97,32.34,0.00,0.00
605.95600,409.90,32.31,0.00,0.00
605.97600,407.84,32.28,0.00,0.00
605.99600,405.80,32.25,0.00,0.00
606.01600,403.78,32.22,0.00,0.00
606.03600,401.77,32.19,0.00,0.00
606.05600,399.78,32.16,0.00,0.00
606.07600,397.81,32.13,0.00,0.00
606.09600,395.85,32.11,0.00,0.00
606.11600,393.90,32.08,0.00,0.00
606.13600,391.98,32.05,0.00,0.00
606.15600,390.06,32.02,0.00,0.00
606.17600,388.16,31.99,0.00,0.00
606.19600,386.28,31.97,0.00,0.00
606.21600,384.41,31.94,0.00,0.00
606.23600,382.55,31.91,0.00,0.00
606.25600,380.71,31.88,0.00,0.00
606.27600,378.88,31.86,0.00,0.00
606.29600,377.06,31.83,0.00,0.00
606.31600,375.26,31.80,0.00,0.00
606.33600,373.48,31.78,0.00,0.00
606.35600,371.70,31.75,0.00,0.00
606.37600,369.94,31.72,0.00,0.00
606.39600,368.19,31.70,0.00,0.00
606.41600,366.46,31.67,0.00,0.00
606.43600,364.73,31.65,0.00,0.00
606.45600,363.02,31.62,0.00,0.00
606.47600,361.32,31.59,0.00,0.00
606.49600,359.64,31.57,0.00,0.00
606.51600,357.97,31.54,0.00,0.00
606.53600,356.30,31.52,0.00,0.00
606.55600,354.65,31.49,0.00,0.00
606.57600,353.02,31.47,0.00,0.00
606.59600,351.39,31.44,0.00,0.00
606.61600,349.77,31.42,0.00,0.00
606.63600,348.17,31.39,0.00,0.00
606.65600,346.58,31.37,0.00,0.00
606.67600,344.99,31.34,0.00,0.00
606.69600,343.42,31.32,0.00,0.00
606.71600,341.86,31.30,0.00,0.00
606.73600,340.31,31.27,0.00,0.00
606.75600,338.78,31.25,0.00,0.00
606.77600,337.25,31.22,0.00,0.00
606.79600,335.73,31.20,0.00,0.00
606.81600,334.22,31.18,0.00,0.00
606.83600,332.72,31.15,0.00,0.00
606.85600,331.24,31.13,0.00,0.00
606.87600,329.76,31.10,0.00,0.00
606.89600,328.29,31.08,0.00,0.00
606.91600,326.83,31.06,0.00,0.00
606.93600,325.38,31.04,0.00,0.00
606.95600,323.94,31.01,0.00,0.00
606.97600,322.51,30.99,0.00,0.00
606.99600,321.09,30.97,0.00,0.00
607.01600,319.68,30.94,0.00,0.00
607.03600,318.28,30.92,0.00,0.00
607.05600,316.89,30.90,0.00,0.00
607.07600,315.50,30.88,0.00,0.00
607.09600,314.13,30.85,0.00,0.00
607.11600,312.76,30.83,0.00,0.00
607.13600,311.40,30.81,0.00,0.00
607.15600,310.05,30.79,0.00,0.00
607.17600,308.71,30.77,0.00,0.00
607.19600,307.38,30.75,0.00,0.00
607.21600,306.06,30.72,0.00,0.00
607.23600,304.74,30.70,0.00,0.00
607.25600,303.43,30.68,0.00,0.00
607.27600,302.13,30.66,0.00,0.00
607.29600,300.84,30.64,0.00,0.00
607.31600,299.56,30.62,0.00,0.00
607.33600,298.28,30.60,0.00,0.00
607.35600,297.01,30.57,0.00,0.00
607.37600,295.75,30.55,0.00,0.00
607.39600,294.50,30.53,0.00,0.00
607.41600,293.25,30.51,0.00,0.00
607.43600,292.02,30.49,0.00,0.00
607.45600,290.79,30.47,0.00,0.00
607.47600,289.56,30.45,0.00,0.00
607.49600,288.35,30.43,0.00,0.00
607.51600,287.14,30.41,0.00,0.00
607.53600,285.94,30.39,0.00,0.00
607.55600,284.74,30.37,0.00,0.00
607.57600,283.55,30.35,0.00,0.00
607.59600,282.37,30.33,0.00,0.00
607.61600,281.20,30.31,0.00,0.00
607.63600,280.03,30.29,0.00,0.00
607.65600,278.87,30.27,0.00,0.00
607.67600,277.72,30.25,0.00,0.00
607.69600,276.57,30.23,0.00,0.00
607.71600,275.43,30.21,0.00,0.00
607.73600,274.30,30.19,0.00,0.00
607.75600,273.17,30.17,0.00,0.00
607.77600,272.05,30.15,0.00,0.00
607.79600,270.93,30.13,0.00,0.00
607.81600,269.82,30.11,0.00,0.00
607.83600,268.72,30.09,0.00,0.00
607.85600,267.62,30.07,0.00,0.00
607.87600,266.53,30.05,0.00,0.00
607.89600,265.45,30.03,0.00,0.00
607.91600,264.37,30.02,0.00,0.00
607.93600,263.30,30.00,0.00,0.00
607.95600,262.23,29.98,0.00,0.00
607.97600,261.17,29.96,0.00,0.00
607.99600,260.11,29.94,0.00,0.00
608.01600,259.06,29.92,0.00,0.00
608.03600,258.02,29.90,0.00,0.00
608.05600,256.98,29.88,0.00,0.00
608.07600,255.95,29.86,0.00,0.00
608.09600,254.92,29.85,0.00,0.00
608.11600,253.90,29.83,0.00,0.00
608.13600,252.88,29.81,0.00,0.00
608.15600,251.87,29.79,0.00,0.00
608.17600,250.87,29.77,0.00,0.00
608.19600,249.87,29.75,0.00,0.00
608.21600,248.87,29.74,0.00,0.00
608.23600,247.88,29.72,0.00,0.00
608.25600,246.89,29.70,0.00,0.00
608.27600,245.92,29.68,0.00,0.00
608.29600,244.94,29.66,0.00,0.00
608.31600,243.97,29.65,0.00,0.00
608.33600,243.01,29.63,0.00,0.00
608.35600,242.05,29.61,0.00,0.00
608.37600,241.09,29.59,0.00,0.00
608.39600,240.14,29.58,0.00,0.00
608.41600,239.19,29.56,0.00,0.00
608.43600,238.25,29.54,0.00,0.00
608.45600,237.32,29.52,0.00,0.00
608.47600,236.39,29.51,0.00,0.00
608.49600,235.46,29.49,0.00,0.00
608.51600,234.54,29.47,0.00,0.00
608.53600,233.62,29.45,0.00,0.00
608.55600,232.71,29.44,0.00,0.00
608.57600,231.80,29.42,0.00,0.00
608.59600,230.89,29.40,0.00,0.00
608.61600,230.00,29.38,0.00,0.00
608.63600,229.10,29.37,0.00,0.00
608.65600,228.21,29.35,0.00,0.00
608.67600,227.32,29.33,0.00,0.00
608.69600,226.44,29.32,0.00,0.00
608.71600,225.56,29.30,0.00,0.00
608.73600,224.69,29.28,0.00,0.00
608.75600,223.82,29.26,0.00,0.00
608.77600,222.95,29.25,0.00,0.00
608.79600,222.09,29.23,0.00,0.00
608.81600,221.23,29.21,0.00,0.00
608.83600,220.38,29.20,0.00,0.00
608.85600,219.53,29.18,0.00,0.00
608.87600,218.69,29.16,0.00,0.00
608.89600,217.84,29.15,0.00,0.00
608.91600,217.01,29.13,0.00,0.00
608.93600,216.17,29.11,0.00,0.00
608.95600,215.34,29.10,0.00,0.00
608.97600,214.52,29.08,0.00,0.00
608.99600,213.69,29.07,0.00,0.00
609.01600,212.88,29.05,0.00,0.00
609.03600,212.06,29.03,0.00,0.00
609.05600,211.25,29.02,0.00,0.00
609.07600,210.44,29.00,0.00,0.00
609.09600,209.64,28.98,0.00,0.00
609.11600,208.84,28.97,0.00,0.00
609.13600,208.04,28.95,0.00,0.00
609.15600,207.25,28.94,0.00,0.00
609.17600,206.46,28.92,0.00,0.00
609.19600,205.67,28.90,0.00,0.00
609.21600,204.89,28.89,0.00,0.00
609.23600,204.11,28.87,0.00,0.00
609.25600,203.34,28.86,0.00,0.00
609.27600,202.57,28.84,0.00,0.00
609.29600,201.80,28.82,0.00,0.00
609.31600,201.03,28.81,0.00,0.00
609.33600,200.27,28.79,0.00,0.00
609.35600,199.51,28.78,0.00,0.00
609.37600,198.76,28.76,0.00,0.00
609.39600,198.00,28.75,0.00,0.00
609.41600,197.25,28.73,0.00,0.00
609.43600,196.51,28.71,0.00,0.00
609.45600,195.77,28.70,0.00,0.00
609.47600,195.03,28.68,0.00,0.00
609.49600,194.29,28.67,0.00,0.00
609.51600,193.56,28.65,0.00,0.00
609.53600,192.83,28.64,0.00,0.00
609.55600,192.10,28.62,0.00,0.00
609.57600,191.38,28.61,0.00,0.00
609.59600,190.66,28.59,0.00,0.00
609.61600,189.94,28.58,0.00,0.00
609.63600,189.22,28.56,0.00,0.00
609.65600,188.51,28.54,0.00,0.00
609.67600,187.80,28.53,0.00,0.00
609.69600,187.10,28.51,0.00,0.00
609.71600,186.39,28.50,0.00,0.00
609.73600,185.69,28.48,0.00,0.00
609.75600,185.00,28.47,0.00,0.00
609.77600,184.30,28.45,0.00,0.00
609.79600,183.61,28.44,0.00,0.00
609.81600,182.92,28.42,0.00,0.00
609.83600,182.23,28.41,0.00,0.00
609.85600,181.55,28.39,0.00,0.00
609.87600,180.87,28.38,0.00,0.00
609.89600,180.19,28.36,0.00,0.00
609.91600,179.52,28.35,0.00,0.00
609.93600,178.84,28.33,0.00,0.00
609.95600,178.17,28.32,0.00,0.00
609.97600,177.51,28.31,0.00,0.00
609.99600,176.84,28.29,0.00,0.00
610.01600,176.18,28.28,0.00,0.00
610.03600,175.52,28.26,0.00,0.00
610.05600,174.86,28.25,0.00,0.00
610.07600,174.21,28.23,0.00,0.00
610.09600,173.56,28.22,0.00,0.00
610.11600,172.91,28.20,0.00,0.00
610.13600,172.26,28.19,0.00,0.00
610.15600,171.62,28.17,0.00,0.00
610.17600,170.98,28.16,0.00,0.00
610.19600,170.34,28.14,0.00,0.00
610.21600,169.70,28.13,0.00,0.00
610.23600,169.06,28.12,0.00,0.00
610.25600,168.43,28.10,0.00,0.00
610.27600,167.80,28.09,0.00,0.00
610.29600,167.18,28.07,0.00,0.00
610.31600,166.55,28.06,0.00,0.00
610.33600,165.93,28.04,0.00,0.00
610.35600,165.31,28.03,0.00,0.00
610.37600,164.69,28.01,0.00,0.00
610.39600,164.07,28.00,0.00,0.00
610.41600,163.46,27.99,0.00,0.00
610.43600,162.85,27.97,0.00,0.00
610.45600,162.24,27.96,0.00,0.00
610.47600,161.63,27.94,0.00,0.00
610.49600,161.03,27.93,0.00,0.00
610.51600,160.43,27.92,0.00,0.00
610.53600,159.83,27.90,0.00,0.00
610.55600,159.23,27.89,0.00,0.00
610.57600,158.63,27.87,0.00,0.00
610.59600,158.04,27.86,0.00,0.00
610.61600,157.45,27.85,0.00,0.00
610.63600,156.86,27.83,0.00,0.00
610.65600,156.27,27.82,0.00,0.00
610.67600,155.69,27.80,0.00,0.00
610.69600,155.10,27.79,0.00,0.00
610.71600,154.52,27.78,0.00,0.00
610.73600,153.94,27.76,0.00,0.00
610.75600,153.37,27.75,0.00,0.00
610.77600,152.79,27.73,0.00,0.00
610.79600,152.22,27.72,0.00,0.00
610.81600,151.65,27.71,0.00,0.00
610.83600,151.08,27.69,0.00,0.00
610.85600,150.51,27.68,0.00,0.00
610.87600,149.95,27.67,0.00,0.00
610.89600,149.38,27.65,0.00,0.00
610.91600,148.82,27.64,0.00,0.00
610.93600,148.26,27.63,0.00,0.00
610.95600,147.71,27.61,0.00,0.00
610.97600,147.15,27.60,0.00,0.00
610.99600,146.60,27.58,0.00,0.00
611.01600,146.04,27.57,0.00,0.00
611.03600,145.49,27.56,0.00,0.00
611.05600,144.95,27.54,0.00,0.00
611.07600,144.40,27.53,0.00,0.00
611.09600,143.86,27.52,0.00,0.00
611.11600,143.31,27.50,0.00,0.00
611.13600,142.77,27.49,0.00,0.00
611.15600,142.23,27.48,0.00,0.00
611.17600,141.70,27.46,0.00,0.00
611.19600,141.16,27.45,0.00,0.00
611.21600,140.63,27.44,0.00,0.00
611.23600,140.10,27.42,0.00,0.00
611.25600,139.57,27.41,0.00,0.00
611.27600,139.04,27.40,0.00,0.00
611.29600,138.51,27.38,0.00,0.00
611.31600,137.99,27.37,0.00,0.00
611.33600,137.46,27.36,0.00,0.00
611.35600,136.94,27.34,0.00,0.00
611.37600,136.42,27.33,0.00,0.00
611.39600,135.91,27.32,0.00,0.00
611.41600,135.39,27.30,0.00,0.00
611.43600,134.87,27.29,0.00,0.00
611.45600,134.36,27.28,0.00,0.00
611.47600,133.85,27.26,0.00,0.00
611.49600,133.34,27.25,0.00,0.00
611.51600,132.83,27.24,0.00,0.00
611.53600,132.32,27.23,0.00,0.00
611.55600,131.82,27.21,0.00,0.00
611.57600,131.32,27.20,0.00,0.00
611.59600,130.81,27.19,0.00,0.00
611.61600,130.31,27.17,0.00,0.00
611.63600,129.82,27.16,0.00,0.00
611.65600,129.32,27.15,0.00,0.00
611.67600,128.82,27.13,0.00,0.00
611.69600,128.33,27.12,0.00,0.00
611.71600,127.84,27.11,0.00,0.00
611.73600,127.34,27.10,0.00,0.00
611.75600,126.85,27.08,0.00,0.00
611.77600,126.37,27.07,0.00,0.00
611.79600,125.88,27.06,0.00,0.00
611.81600,125.39,27.04,0.00,0.00
611.83600,124.91,27.03,0.00,0.00
611.85600,124.43,27.02,0.00,0.00
611.87600,123.95,27.01,0.00,0.00
611.89600,123.47,26.99,0.00,0.00
611.91600,122.99,26.98,0.00,0.00
611.93600,122.51,26.97,0.00,0.00
611.95600,122.04,26.96,0.00,0.00
611.97600,121.56,26.94,0.00,0.00
611.99600,121.09,26.93,0.00,0.00
612.01600,120.62,26.92,0.00,0.00
612.03600,120.15,26.91,0.00,0.00
612.05600,119.68,26.89,0.00,0.00
612.07600,119.22,26.88,0.00,0.00
612.09600,118.75,26.87,0.00,0.00
612.11600,118.29,26.86,0.00,0.00
612.13600,117.82,26.84,0.00,0.00
612.15600,117.36,26.83,0.00,0.00
612.17600,116.90,26.82,0.00,0.00
612.19600,116.44,26.81,0.00,0.00
612.21600,115.98,26.79,0.00,0.00
612.23600,115.53,26.78,0.00,0.00
612.25600,115.07,26.77,0.00,0.00
612.27600,114.62,26.76,0.00,0.00
612.29600,114.17,26.74,0.00,0.00
612.31600,113.72,26.73,0.00,0.00
612.33600,113.27,26.72,0.00,0.00
612.35600,112.82,26.71,0.00,0.00
612.37600,112.37,26.69,0.00,0.00
612.39600,111.92,26.68,0.00,0.00
612.41600,111.48,26.67,0.00,0.00
612.43600,111.04,26.66,0.00,0.00
612.45600,110.59,26.64,0.00,0.00
612.47600,110.15,26.63,0.00,0.00
612.49600,109.71,26.62,0.00,0.00
612.51600,109.27,26.61,0.00,0.00
612.53600,108.84,26.60,0.00,0.00
612.55600,108.40,26.58,0.00,0.00
612.57600,107.96,26.57,0.00,0.00
612.59600,107.53,26.56,0.00,0.00
612.61600,107.10,26.55,0.00,0.00
612.63600,106.67,26.53,0.00,0.00
612.65600,106.24,26.52,0.00,0.00
612.67600,105.81,26.51,0.00,0.00
612.69600,105.38,26.50,0.00,0.00
612.71600,104.95,26.49,0.00,0.00
612.73600,104.53,26.47,0.00,0.00
612.75600,104.10,26.46,0.00,0.00
612.77600,103.68,26.45,0.00,0.00
612.79600,103.25,26.44,0.00,0.00
612.81600,102.83,26.43,0.00,0.00
612.83600,102.41,26.41,0.00,0.00
612.85600,101.99,26.40,0.00,0.00
612.87600,101.57,26.39,0.00,0.00
612.89600,101.16,26.38,0.00,0.00
612.91600,100.74,26.37,0.00,0.00
612.93600,100.33,26.35,0.00,0.00
612.95600,99.91,26.34,0.00,0.00
612.97600,99.50,26.33,0.00,0.00
612.99600,99.09,26.32,0.00,0.00
613.01600,98.68,26.31,0.00,0.00
613.03600,98.27,26.29,0.00,0.00
613.05600,97.86,26.28,0.00,0.00
613.07600,97.45,26.27,0.00,0.00
613.09600,97.05,26.26,0.00,0.00
613.11600,96.64,26.25,0.00,0.00
613.13600,96.24,26.24,0.00,0.00
613.15600,95.83,26.22,0.00,0.00
613.17600,95.43,26.21,0.00,0.00
613.19600,95.03,26.20,0.00,0.00
613.21600,94.63,26.19,0.00,0.00
613.23600,94.23,26.18,0.00,0.00
613.25600,93.83,26.17,0.00,0.00
613.27600,93.43,26.15,0.00,0.00
613.29600,93.04,26.14,0.00,0.00
613.31600,92.64,26.13,0.00,0.00
613.33600,92.25,26.12,0.00,0.00
613.35600,91.85,26.11,0.00,0.00
613.37600,91.46,26.10,0.00,0.00
613.39600,91.07,26.08,0.00,0.00
613.41600,90.68,26.07,0.00,0.00
613.43600,90.29,26.06,0.00,0.00
613.45600,89.90,26.05,0.00,0.00
613.47600,89.51,26.04,0.00,0.00
613.49600,89.12,26.03,0.00,0.00
613.51600,88.74,26.01,0.00,0.00
613.53600,88.35,26.00,0.00,0.00
613.55600,87.97,25.99,0.00,0.00
613.57600,87.58,25.98,0.00,0.00
613.59600,87.20,25.97,0.00,0.00
613.61600,86.82,25.96,0.00,0.00
613.63600,86.44,25.94,0.00,0.00
613.65600,86.06,25.93,0.00,0.00
613.67600,85.68,25.92,0.00,0.00
613.69600,85.30,25.91,0.00,0.00
613.71600,84.92,25.90,0.00,0.00
613.73600,84.55,25.89,0.00,0.00
613.75600,84.17,25.88,0.00,0.00
613.77600,83.80,25.86,0.00,0.00
613.79600,83.42,25.85,0.00,0.00
613.81600,83.05,25.84,0.00,0.00
613.83600,82.68,25.83,0.00,0.00
613.85600,82.31,25.82,0.00,0.00
613.87600,81.94,25.81,0.00,0.00
613.89600,81.57,25.80,0.00,0.00
613.91600,81.20,25.79,0.00,0.00
613.93600,80.83,25.77,0.00,0.00
613.95600,80.46,25.76,0.00,0.00
613.97600,80.10,25.75,0.00,0.00
613.99600,79.73,25.74,0.00,0.00
614.01600,79.37,25.73,0.00,0.00
614.03600,79.00,25.72,0.00,0.00
614.05600,78.64,25.71,0.00,0.00
614.07600,78.28,25.70,0.00,0.00
614.09600,77.92,25.68,0.00,0.00
614.11600,77.56,25.67,0.00,0.00
614.13600,77.20,25.66,0.00,0.00
614.15600,76.84,25.65,0.00,0.00
614.17600,76.48,25.64,0.00,0.00
614.19600,76.12,25.63,0.00,0.00
614.21600,75.76,25.62,0.00,0.00
614.23600,75.41,25.61,0.00,0.00
614.25600,75.05,25.60,0.00,0.00
614.27600,74.70,25.58,0.00,0.00
614.29600,74.34,25.57,0.00,0.00
614.31600,73.99,25.56,0.00,0.00
614.33600,73.64,25.55,0.00,0.00
614.35600,73.29,25.54,0.00,0.00
614.37600,72.94,25.53,0.00,0.00
614.39600,72.59,25.52,0.00,0.00
614.41600,72.24,25.51,0.00,0.00
614.43600,71.89,25.50,0.00,0.00
614.45600,71.54,25.48,0.00,0.00
614.47600,71.19,25.47,0.00,0.00
614.49600,70.85,25.46,0.00,0.00
614.51600,70.50,25.45,0.00,0.00
614.53600,70.16,25.44,0.00,0.00
614.55600,69.81,25.43,0.00,0.00
614.57600,69.47,25.42,0.00,0.00
614.59600,69.12,25.41,0.00,0.00
614.61600,68.78,25.40,0.00,0.00
614.63600,68.44,25.39,0.00,0.00
614.65600,68.10,25.38,0.00,0.00
614.67600,67.76,25.36,0.00,0.00
614.69600,67.42,25.35,0.00,0.00
614.71600,67.08,25.34,0.00,0.00
614.73600,66.74,25.33,0.00,0.00
614.75600,66.40,25.32,0.00,0.00
614.77600,66.07,25.31,0.00,0.00
614.79600,65.73,25.30,0.00,0.00
614.81600,65.40,25.29,0.00,0.00
614.83600,65.06,25.28,0.00,0.00
614.85600,64.73,25.27,0.00,0.00
614.87600,64.39,25.26,0.00,0.00
614.89600,64.06,25.25,0.00,0.00
614.91600,63.73,25.24,0.00,0.00
614.93600,63.40,25.22,0.00,0.00
614.95600,63.07,25.21,0.00,0.00
614.97600,62.74,25.20,0.00,0.00
614.99600,62.41,25.19,0.00,0.00
615.01600,62.08,25.18,0.00,0.00
615.03600,61.75,25.17,0.00,0.00
615.05600,61.42,25.16,0.00,0.00
615.07600,61.09,25.15,0.00,0.00
615.09600,60.77,25.14,0.00,0.00
615.11600,60.44,25.13,0.00,0.00
615.13600,60.11,25.12,0.00,0.00
615.15600,59.79,25.11,0.00,0.00
615.17600,59.47,25.10,0.00,0.00
615.19600,59.14,25.09,0.00,0.00
615.21600,58.82,25.08,0.00,0.00
615.23600,58.50,25.06,0.00,0.00
615.25600,58.17,25.05,0.00,0.00
615.27600,57.85,25.04,0.00,0.00
615.29600,57.53,25.03,0.00,0.00
615.31600,57.21,25.02,0.00,0.00
615.33600,56.89,25.01,0.00,0.00
615.35600,56.57,25.00,0.00,0.00
615.37600,56.26,24.99,0.00,0.00
615.39600,55.94,24.98,0.00,0.00
615.41600,55.62,24.97,0.00,0.00
615.43600,55.30,24.96,0.00,0.00
615.45600,54.99,24.95,0.00,0.00
615.47600,54.67,24.94,0.00,0.00
615.49600,54.36,24.93,0.00,0.00
615.51600,54.04,24.92,0.00,0.00
615.53600,53.73,24.91,0.00,0.00
615.55600,53.42,24.90,0.00,0.00
615.57600,53.10,24.89,0.00,0.00
615.59600,52.79,24.88,0.00,0.00
615.61600,52.48,24.87,0.00,0.00
615.63600,52.17,24.86,0.00,0.00
615.65600,51.86,24.84,0.00,0.00
615.67600,51.55,24.83,0.00,0.00
615.69600,51.24,24.82,0.00,0.00
615.71600,50.93,24.81,0.00,0.00
615.73600,50.62,24.80,0.00,0.00
615.75600,50.31,24.79,0.00,0.00
615.77600,50.00,24.78,0.00,0.00
615.79600,49.70,24.77,0.00,0.00
615.81600,49.39,24.76,0.00,0.00
615.83600,49.09,24.75,0.00,0.00
615.85600,48.78,24.74,0.00,0.00
615.87600,48.47,24.73,0.00,0.00
615.89600,48.17,24.72,0.00,0.00
615.91600,47.87,24.71,0.00,0.00
615.93600,47.56,24.70,0.00,0.00
615.95600,47.26,24.69,0.00,0.00
615.97600,46.96,24.68,0.00,0.00
615.99600,46.66,24.67,0.00,0.00
616.01600,46.35,24.66,0.00,0.00
616.03600,46.05,24.65,0.00,0.00
616.05600,45.75,24.64,0.00,0.00
616.07600,45.45,24.63,0.00,0.00
616.09600,45.15,24.62,0.00,0.00
616.11600,44.85,24.61,0.00,0.00
616.13600,44.56,24.60,0.00,0.00
616.15600,44.26,24.59,0.00,0.00
616.17600,43.96,24.58,0.00,0.00
616.19600,43.66,24.57,0.00,0.00
616.21600,43.37,24.56,0.00,0.00
616.23600,43.07,24.55,0.00,0.00
616.25600,42.77,24.54,0.00,0.00
616.27600,42.48,24.53,0.00,0.00
616.29600,42.18,24.52,0.00,0.00
616.31600,41.89,24.51,0.00,0.00
616.33600,41.60,24.50,0.00,0.00
616.35600,41.30,24.49,0.00,0.00
616.37600,41.01,24.48,0.00,0.00
616.39600,40.72,24.47,0.00,0.00
616.41600,40.42,24.46,0.00,0.00
616.43600,40.13,24.45,0.00,0.00
616.45600,39.84,24.44,0.00,0.00
616.47600,39.55,24.43,0.00,0.00
616.49600,39.26,24.42,0.00,0.00
616.51600,38.97,24.41,0.00,0.00
616.53600,38.68,24.40,0.00,0.00
616.55600,38.39,24.39,0.00,0.00
