Cs1,6p3/2,,,
Wavelength,alpha_0,Uncertainty,alpha_2,Uncertainty
795.10300,5382.76,104.66,-5656.58,103.94
795.10400,5372.86,104.45,-5646.69,103.73
795.10500,5363.00,104.24,-5636.83,103.52
795.10600,5353.18,104.04,-5627.02,103.32
795.10700,5343.40,103.83,-5617.24,103.11
795.12700,5155.66,99.91,-5429.61,99.15
795.14700,4981.85,96.27,-5255.89,95.49
795.16700,4820.45,92.90,-5094.59,92.09
795.18700,4670.20,89.76,-4944.44,88.92
795.20700,4529.97,86.83,-4804.31,85.97
795.22700,4398.80,84.10,-4673.24,83.20
795.24700,4275.83,81.54,-4550.37,80.61
795.26700,4160.33,79.13,-4434.97,78.18
795.28700,4051.63,76.87,-4326.37,75.89
795.30700,3949.16,74.73,-4223.99,73.73
795.32700,3852.38,72.72,-4127.32,71.68
795.34700,3760.85,70.82,-4035.88,69.75
795.36700,3674.14,69.02,-3949.27,67.93
795.38700,3591.89,67.32,-3867.12,66.19
795.40700,3513.76,65.70,-3789.09,64.54
795.42700,3439.45,64.16,-3714.88,62.98
795.44700,3368.69,62.69,-3644.22,61.48
795.46700,3301.22,61.30,-3576.85,60.06
795.48700,3236.84,59.97,-3512.57,58.70
795.50700,3175.32,58.70,-3451.15,57.40
795.52700,3116.49,57.49,-3392.41,56.16
795.54700,3060.17,56.33,-3336.19,54.97
795.56700,3006.20,55.22,-3282.33,53.84
795.58700,2954.44,54.15,-3230.67,52.74
795.60700,2904.77,53.13,-3181.09,51.69
795.62700,2857.05,52.15,-3133.47,50.69
795.64700,2811.17,51.21,-3087.69,49.72
795.66700,2767.03,50.31,-3043.65,48.79
795.68700,2724.53,49.44,-3001.26,47.89
795.70700,2683.59,48.60,-2960.41,47.02
795.72700,2644.12,47.80,-2921.04,46.19
795.74700,2606.03,47.02,-2883.06,45.39
795.76700,2569.27,46.27,-2846.40,44.61
795.78700,2533.77,45.55,-2810.99,43.86
795.80700,2499.45,44.85,-2776.77,43.13
795.82700,2466.26,44.18,-2743.69,42.43
795.84700,2434.16,43.53,-2711.68,41.75
795.86700,2403.08,42.90,-2680.70,41.10
795.88700,2372.97,42.29,-2650.69,40.46
795.90700,2343.80,41.70,-2621.62,39.84
795.92700,2315.52,41.13,-2593.44,39.25
795.94700,2288.09,40.58,-2566.11,38.67
795.96700,2261.48,40.04,-2539.60,38.10
795.98700,2235.64,39.52,-2513.86,37.56
796.00700,2210.54,39.02,-2488.86,37.03
796.02700,2186.16,38.53,-2464.58,36.51
796.04700,2162.47,38.06,-2440.99,36.01
796.06700,2139.42,37.59,-2418.04,35.52
796.08700,2117.01,37.15,-2395.73,35.05
796.10700,2095.20,36.71,-2374.02,34.58
796.12700,2073.97,36.29,-2352.89,34.13
796.14700,2053.30,35.88,-2332.32,33.70
796.16700,2033.16,35.48,-2312.28,33.27
796.18700,2013.54,35.09,-2292.76,32.85
796.20700,1994.41,34.71,-2273.73,32.45
796.22700,1975.77,34.34,-2255.19,32.05
796.24700,1957.58,33.98,-2237.10,31.67
796.26700,1939.84,33.64,-2219.46,31.29
796.28700,1922.52,33.29,-2202.24,30.92
796.30700,1905.62,32.96,-2185.44,30.57
796.32700,1889.11,32.64,-2169.03,30.22
796.34700,1872.99,32.32,-2153.01,29.87
796.36700,1857.24,32.02,-2137.37,29.54
796.38700,1841.85,31.71,-2122.08,29.21
796.40700,1826.81,31.42,-2107.13,28.89
796.42700,1812.10,31.14,-2092.53,28.58
796.44700,1797.72,30.86,-2078.25,28.28
796.46700,1783.65,30.58,-2064.28,27.98
796.48700,1769.89,30.32,-2050.62,27.68
796.50700,1756.42,30.06,-2037.25,27.40
796.52700,1743.24,29.80,-2024.16,27.12
796.54700,1730.33,29.55,-2011.36,26.84
796.56700,1717.69,29.31,-1998.82,26.57
796.58700,1705.31,29.07,-1986.54,26.31
796.60700,1693.19,28.84,-1974.51,26.05
796.62700,1681.31,28.61,-1962.73,25.80
796.64700,1669.66,28.39,-1951.19,25.55
796.66700,1658.25,28.17,-1939.88,25.31
796.68700,1647.06,27.96,-1928.79,25.07
796.70700,1636.09,27.75,-1917.92,24.84
796.72700,1625.33,27.55,-1907.26,24.61
796.74700,1614.77,27.35,-1896.80,24.38
796.76700,1604.42,27.15,-1886.55,24.16
796.78700,1594.25,26.96,-1876.49,23.95
796.80700,1584.28,26.77,-1866.62,23.73
796.82700,1574.50,26.59,-1856.93,23.52
796.84700,1564.89,26.41,-1847.42,23.32
796.86700,1555.45,26.23,-1838.09,23.12
796.88700,1546.19,26.06,-1828.92,22.92
796.90700,1537.09,25.89,-1819.92,22.73
796.92700,1528.15,25.72,-1811.09,22.54
796.94700,1519.37,25.56,-1802.41,22.35
796.96700,1510.74,25.40,-1793.88,22.16
796.98700,1502.26,25.24,-1785.50,21.98
797.00700,1493.92,25.09,-1777.26,21.80
797.02700,1485.73,24.94,-1769.17,21.63
797.04700,1477.68,24.79,-1761.22,21.46
797.06700,1469.76,24.64,-1753.40,21.29
797.08700,1461.97,24.50,-1745.71,21.12
797.10700,1454.31,24.36,-1738.16,20.96
797.12700,1446.78,24.22,-1730.72,20.79
797.14700,1439.37,24.09,-1723.41,20.64
797.16700,1432.07,23.95,-1716.22,20.48
797.18700,1424.90,23.82,-1709.15,20.33
797.20700,1417.84,23.69,-1702.19,20.17
797.22700,1410.89,23.57,-1695.34,20.03
797.24700,1404.05,23.45,-1688.60,19.88
797.26700,1397.32,23.32,-1681.97,19.73
797.28700,1390.69,23.21,-1675.44,19.59
797.30700,1384.16,23.09,-1669.01,19.45
797.32700,1377.73,22.97,-1662.69,19.31
797.34700,1371.40,22.86,-1656.46,19.18
797.36700,1365.16,22.75,-1650.32,19.04
797.38700,1359.02,22.64,-1644.28,18.91
797.40700,1352.97,22.53,-1638.33,18.78
797.42700,1347.01,22.43,-1632.47,18.65
797.44700,1341.14,22.32,-1626.70,18.53
797.46700,1335.35,22.22,-1621.01,18.40
797.48700,1329.64,22.12,-1615.41,18.28
797.50700,1324.02,22.02,-1609.89,18.16
797.52700,1318.48,21.92,-1604.45,18.04
797.54700,1313.02,21.83,-1599.09,17.92
797.56700,1307.63,21.73,-1593.80,17.80
797.58700,1302.32,21.64,-1588.59,17.69
797.60700,1297.08,21.55,-1583.46,17.58
797.62700,1291.92,21.46,-1578.40,17.46
797.64700,1286.83,21.37,-1573.41,17.35
797.66700,1281.81,21.28,-1568.49,17.25
797.68700,1276.85,21.20,-1563.64,17.14
797.70700,1271.97,21.11,-1558.85,17.03
797.72700,1267.15,21.03,-1554.13,16.93
797.74700,1262.39,20.95,-1549.48,16.83
797.76700,1257.70,20.87,-1544.89,16.72
797.78700,1253.07,20.79,-1540.36,16.62
797.80700,1248.50,20.71,-1535.89,16.52
797.82700,1243.99,20.64,-1531.48,16.43
797.84700,1239.54,20.56,-1527.14,16.33
797.86700,1235.15,20.49,-1522.84,16.23
797.88700,1230.81,20.41,-1518.61,16.14
797.90700,1226.53,20.34,-1514.43,16.05
797.92700,1222.31,20.27,-1510.31,15.95
797.94700,1218.14,20.20,-1506.24,15.86
797.96700,1214.02,20.13,-1502.22,15.77
797.98700,1209.95,20.06,-1498.26,15.69
798.00700,1205.93,19.99,-1494.34,15.60
798.02700,1201.97,19.93,-1490.48,15.51
798.04700,1198.05,19.86,-1486.66,15.43
798.06700,1194.18,19.80,-1482.90,15.34
798.08700,1190.36,19.74,-1479.18,15.26
798.10700,1186.59,19.67,-1475.50,15.18
798.12700,1182.86,19.61,-1471.88,15.09
798.14700,1179.17,19.55,-1468.30,15.01
798.16700,1175.53,19.49,-1464.76,14.93
798.18700,1171.94,19.43,-1461.26,14.86
798.20700,1168.38,19.37,-1457.81,14.78
798.22700,1164.87,19.32,-1454.41,14.70
798.24700,1161.41,19.26,-1451.04,14.63
798.26700,1157.98,19.20,-1447.71,14.55
798.28700,1154.59,19.15,-1444.43,14.48
798.30700,1151.24,19.10,-1441.18,14.40
798.32700,1147.93,19.04,-1437.97,14.33
798.34700,1144.66,18.99,-1434.80,14.26
798.36700,1141.42,18.94,-1431.67,14.19
798.38700,1138.23,18.89,-1428.58,14.12
798.40700,1135.07,18.84,-1425.52,14.05
798.42700,1131.94,18.79,-1422.50,13.98
798.44700,1128.85,18.74,-1419.51,13.91
798.46700,1125.80,18.69,-1416.56,13.84
798.48700,1122.78,18.64,-1413.64,13.78
798.50700,1119.79,18.59,-1410.76,13.71
798.52700,1116.84,18.55,-1407.91,13.64
798.54700,1113.92,18.50,-1405.09,13.58
798.56700,1111.03,18.45,-1402.30,13.52
798.58700,1108.18,18.41,-1399.55,13.45
798.60700,1105.35,18.37,-1396.83,13.39
798.62700,1102.56,18.32,-1394.13,13.33
798.64700,1099.79,18.28,-1391.47,13.27
798.66700,1097.06,18.24,-1388.84,13.21
798.68700,1094.35,18.19,-1386.24,13.15
798.70700,1091.68,18.15,-1383.67,13.09
798.72700,1089.03,18.11,-1381.12,13.03
798.74700,1086.41,18.07,-1378.61,12.97
798.76700,1083.82,18.03,-1376.12,12.91
798.78700,1081.26,17.99,-1373.66,12.86
798.80700,1078.72,17.95,-1371.22,12.80
798.82700,1076.21,17.91,-1368.82,12.74
798.84700,1073.73,17.88,-1366.44,12.69
798.86700,1071.27,17.84,-1364.08,12.63
798.88700,1068.84,17.80,-1361.75,12.58
798.90700,1066.43,17.77,-1359.45,12.52
798.92700,1064.05,17.73,-1357.17,12.47
798.94700,1061.70,17.69,-1354.92,12.42
798.96700,1059.36,17.66,-1352.69,12.37
798.98700,1057.05,17.62,-1350.48,12.31
799.00700,1054.77,17.59,-1348.30,12.26
799.02700,1052.50,17.56,-1346.14,12.21
799.04700,1050.27,17.52,-1344.00,12.16
799.06700,1048.05,17.49,-1341.89,12.11
799.08700,1045.85,17.46,-1339.80,12.06
799.10700,1043.68,17.42,-1337.73,12.01
799.12700,1041.53,17.39,-1335.68,11.97
799.14700,1039.40,17.36,-1333.65,11.92
799.16700,1037.29,17.33,-1331.65,11.87
799.18700,1035.21,17.30,-1329.66,11.82
799.20700,1033.14,17.27,-1327.70,11.78
799.22700,1031.09,17.24,-1325.76,11.73
799.24700,1029.07,17.21,-1323.83,11.68
799.26700,1027.06,17.18,-1321.93,11.64
799.28700,1025.07,17.15,-1320.05,11.59
799.30700,1023.11,17.12,-1318.18,11.55
799.32700,1021.16,17.09,-1316.34,11.50
799.34700,1019.23,17.07,-1314.51,11.46
799.36700,1017.32,17.04,-1312.70,11.42
799.38700,1015.42,17.01,-1310.91,11.37
799.40700,1013.55,16.98,-1309.14,11.33
799.42700,1011.69,16.96,-1307.39,11.29
799.44700,1009.86,16.93,-1305.65,11.25
799.46700,1008.03,16.91,-1303.94,11.20
799.48700,1006.23,16.88,-1302.24,11.16
799.50700,1004.44,16.85,-1300.55,11.12
799.52700,1002.67,16.83,-1298.89,11.08
799.54700,1000.92,16.80,-1297.24,11.04
799.56700,999.19,16.78,-1295.60,11.00
799.58700,997.46,16.76,-1293.99,10.96
799.60700,995.76,16.73,-1292.39,10.92
799.62700,994.07,16.71,-1290.80,10.88
799.64700,992.40,16.68,-1289.23,10.85
799.66700,990.74,16.66,-1287.68,10.81
799.68700,989.10,16.64,-1286.14,10.77
799.70700,987.48,16.62,-1284.62,10.73
799.72700,985.86,16.59,-1283.11,10.69
799.74700,984.27,16.57,-1281.62,10.66
799.76700,982.69,16.55,-1280.14,10.62
799.78700,981.12,16.53,-1278.68,10.58
799.80700,979.57,16.51,-1277.23,10.55
799.82700,978.03,16.48,-1275.79,10.51
799.84700,976.50,16.46,-1274.37,10.48
799.86700,974.99,16.44,-1272.97,10.44
799.88700,973.49,16.42,-1271.57,10.41
799.90700,972.01,16.40,-1270.19,10.37
799.92700,970.54,16.38,-1268.83,10.34
799.94700,969.08,16.36,-1267.47,10.30
799.96700,967.64,16.34,-1266.13,10.27
799.98700,966.21,16.32,-1264.81,10.24
800.00700,964.79,16.30,-1263.49,10.20
800.02700,963.38,16.28,-1262.19,10.17
800.04700,961.99,16.27,-1260.90,10.14
800.06700,960.61,16.25,-1259.63,10.11
800.08700,959.24,16.23,-1258.36,10.07
800.10700,957.89,16.21,-1257.11,10.04
800.12700,956.54,16.19,-1255.87,10.01
800.14700,955.21,16.18,-1254.64,9.98
800.16700,953.89,16.16,-1253.43,9.95
800.18700,952.58,16.14,-1252.22,9.92
800.20700,951.29,16.12,-1251.03,9.88
800.22700,950.00,16.11,-1249.85,9.85
800.24700,948.73,16.09,-1248.68,9.82
800.26700,947.46,16.07,-1247.52,9.79
800.28700,946.21,16.06,-1246.37,9.76
800.30700,944.97,16.04,-1245.24,9.73
800.32700,943.74,16.02,-1244.11,9.70
800.34700,942.52,16.01,-1243.00,9.68
800.36700,941.31,15.99,-1241.89,9.65
800.38700,940.11,15.98,-1240.80,9.62
800.40700,938.93,15.96,-1239.71,9.59
800.42700,937.75,15.95,-1238.64,9.56
800.44700,936.58,15.93,-1237.58,9.53
800.46700,935.42,15.92,-1236.52,9.50
800.48700,934.28,15.90,-1235.48,9.48
800.50700,933.14,15.89,-1234.45,9.45
800.52700,932.01,15.87,-1233.43,9.42
800.54700,930.89,15.86,-1232.41,9.39
800.56700,929.79,15.84,-1231.41,9.37
800.58700,928.69,15.83,-1230.42,9.34
800.60700,927.60,15.81,-1229.43,9.31
800.62700,926.52,15.80,-1228.46,9.29
800.64700,925.45,15.79,-1227.49,9.26
800.66700,924.39,15.77,-1226.53,9.24
800.68700,923.33,15.76,-1225.59,9.21
800.70700,922.29,15.75,-1224.65,9.18
800.72700,921.25,15.73,-1223.72,9.16
800.74700,920.23,15.72,-1222.80,9.13
800.76700,919.21,15.71,-1221.88,9.11
800.78700,918.20,15.70,-1220.98,9.08
800.80700,917.20,15.68,-1220.09,9.06
800.82700,916.21,15.67,-1219.20,9.04
800.84700,915.23,15.66,-1218.32,9.01
800.86700,914.26,15.65,-1217.45,8.99
800.88700,913.29,15.63,-1216.59,8.96
800.90700,912.33,15.62,-1215.74,8.94
800.92700,911.38,15.61,-1214.89,8.91
800.94700,910.44,15.60,-1214.06,8.89
800.96700,909.50,15.59,-1213.23,8.87
800.98700,908.58,15.58,-1212.41,8.84
801.00700,907.66,15.57,-1211.59,8.82
801.02700,906.75,15.55,-1210.79,8.80
801.04700,905.85,15.54,-1209.99,8.78
801.06700,904.95,15.53,-1209.20,8.75
801.08700,904.06,15.52,-1208.42,8.73
801.10700,903.18,15.51,-1207.64,8.71
801.12700,902.31,15.50,-1206.87,8.69
801.14700,901.45,15.49,-1206.11,8.66
801.16700,900.59,15.48,-1205.36,8.64
801.18700,899.74,15.47,-1204.62,8.62
801.20700,898.89,15.46,-1203.88,8.60
801.22700,898.06,15.45,-1203.15,8.58
801.24700,897.23,15.44,-1202.42,8.56
801.26700,896.40,15.43,-1201.71,8.54
801.28700,895.59,15.42,-1201.00,8.51
801.30700,894.78,15.41,-1200.29,8.49
801.32700,893.98,15.40,-1199.60,8.47
801.34700,893.18,15.39,-1198.91,8.45
801.36700,892.39,15.38,-1198.22,8.43
801.38700,891.61,15.37,-1197.55,8.41
801.40700,890.84,15.36,-1196.88,8.39
801.42700,890.07,15.35,-1196.21,8.37
801.44700,889.31,15.34,-1195.56,8.35
801.46700,888.55,15.34,-1194.91,8.33
801.48700,887.80,15.33,-1194.26,8.31
801.50700,887.06,15.32,-1193.62,8.29
801.52700,886.32,15.31,-1192.99,8.27
801.54700,885.59,15.30,-1192.37,8.25
801.56700,884.86,15.29,-1191.75,8.24
801.58700,884.14,15.28,-1191.14,8.22
801.60700,883.43,15.28,-1190.53,8.20
801.62700,882.73,15.27,-1189.93,8.18
801.64700,882.02,15.26,-1189.33,8.16
801.66700,881.33,15.25,-1188.75,8.14
801.68700,880.64,15.24,-1188.16,8.12
801.70700,879.96,15.23,-1187.59,8.10
801.72700,879.28,15.23,-1187.01,8.09
801.74700,878.61,15.22,-1186.45,8.07
801.76700,877.94,15.21,-1185.89,8.05
801.78700,877.28,15.20,-1185.33,8.03
801.80700,876.63,15.20,-1184.79,8.01
801.82700,875.98,15.19,-1184.24,8.00
801.84700,875.34,15.18,-1183.71,7.98
801.86700,874.70,15.17,-1183.17,7.96
801.88700,874.07,15.17,-1182.65,7.94
801.90700,873.44,15.16,-1182.13,7.93
801.92700,872.82,15.15,-1181.61,7.91
801.94700,872.20,15.15,-1181.10,7.89
801.96700,871.59,15.14,-1180.59,7.88
801.98700,870.98,15.13,-1180.09,7.86
802.00700,870.38,15.13,-1179.60,7.84
802.02700,869.78,15.12,-1179.11,7.83
802.04700,869.19,15.11,-1178.63,7.81
802.06700,868.61,15.11,-1178.15,7.79
802.08700,868.03,15.10,-1177.67,7.78
802.10700,867.45,15.09,-1177.20,7.76
802.12700,866.88,15.09,-1176.74,7.75
802.14700,866.31,15.08,-1176.28,7.73
802.16700,865.75,15.07,-1175.82,7.71
802.18700,865.20,15.07,-1175.37,7.70
802.20700,864.65,15.06,-1174.93,7.68
802.22700,864.10,15.06,-1174.49,7.67
802.24700,863.56,15.05,-1174.05,7.65
802.26700,863.02,15.04,-1173.62,7.64
802.28700,862.49,15.04,-1173.20,7.62
802.30700,861.96,15.03,-1172.78,7.60
802.32700,861.44,15.03,-1172.36,7.59
802.34700,860.92,15.02,-1171.95,7.57
802.36700,860.40,15.02,-1171.54,7.56
802.38700,859.89,15.01,-1171.14,7.54
802.40700,859.39,15.00,-1170.74,7.53
802.42700,858.89,15.00,-1170.34,7.51
802.44700,858.39,14.99,-1169.96,7.50
802.46700,857.90,14.99,-1169.57,7.49
802.48700,857.41,14.98,-1169.19,7.47
802.50700,856.93,14.98,-1168.81,7.46
802.52700,856.45,14.97,-1168.44,7.44
802.54700,855.97,14.97,-1168.07,7.43
802.56700,855.50,14.96,-1167.71,7.41
802.58700,855.04,14.96,-1167.35,7.40
802.60700,854.57,14.95,-1167.00,7.39
802.62700,854.12,14.95,-1166.64,7.37
802.64700,853.66,14.94,-1166.30,7.36
802.66700,853.21,14.94,-1165.95,7.34
802.68700,852.77,14.93,-1165.62,7.33
802.70700,852.33,14.93,-1165.28,7.32
802.72700,851.89,14.92,-1164.95,7.30
802.74700,851.45,14.92,-1164.62,7.29
802.76700,851.02,14.91,-1164.30,7.28
802.78700,850.60,14.91,-1163.98,7.26
802.80700,850.18,14.91,-1163.67,7.25
802.82700,849.76,14.90,-1163.36,7.24
802.84700,849.34,14.90,-1163.05,7.22
802.86700,848.93,14.89,-1162.75,7.21
802.88700,848.53,14.89,-1162.45,7.20
802.90700,848.12,14.88,-1162.15,7.19
802.92700,847.72,14.88,-1161.86,7.17
802.94700,847.33,14.88,-1161.57,7.16
802.96700,846.94,14.87,-1161.29,7.15
802.98700,846.55,14.87,-1161.01,7.14
803.00700,846.16,14.86,-1160.73,7.12
803.02700,845.78,14.86,-1160.46,7.11
803.04700,845.41,14.86,-1160.19,7.10
803.06700,845.03,14.85,-1159.92,7.09
803.08700,844.66,14.85,-1159.66,7.07
803.10700,844.30,14.84,-1159.40,7.06
803.12700,843.93,14.84,-1159.15,7.05
803.14700,843.57,14.84,-1158.89,7.04
803.16700,843.22,14.83,-1158.64,7.03
803.18700,842.86,14.83,-1158.40,7.01
803.20700,842.52,14.83,-1158.16,7.00
803.22700,842.17,14.82,-1157.92,6.99
803.24700,841.83,14.82,-1157.69,6.98
803.26700,841.49,14.82,-1157.46,6.97
803.28700,841.15,14.81,-1157.23,6.96
803.30700,840.82,14.81,-1157.00,6.94
803.32700,840.49,14.81,-1156.78,6.93
803.34700,840.17,14.80,-1156.56,6.92
803.36700,839.84,14.80,-1156.35,6.91
803.38700,839.52,14.80,-1156.14,6.90
803.40700,839.21,14.79,-1155.93,6.89
803.42700,838.89,14.79,-1155.73,6.88
803.44700,838.59,14.79,-1155.52,6.87
803.46700,838.28,14.78,-1155.33,6.85
803.48700,837.98,14.78,-1155.13,6.84
803.50700,837.68,14.78,-1154.94,6.83
803.52700,837.38,14.77,-1154.75,6.82
803.54700,837.08,14.77,-1154.56,6.81
803.56700,836.79,14.77,-1154.38,6.80
803.58700,836.51,14.77,-1154.20,6.79
803.60700,836.22,14.76,-1154.03,6.78
803.62700,835.94,14.76,-1153.85,6.77
803.64700,835.66,14.76,-1153.68,6.76
803.66700,835.38,14.76,-1153.51,6.75
803.68700,835.11,14.75,-1153.35,6.74
803.70700,834.84,14.75,-1153.19,6.73
803.72700,834.57,14.75,-1153.03,6.72
803.74700,834.31,14.74,-1152.87,6.71
803.76700,834.05,14.74,-1152.72,6.70
803.78700,833.79,14.74,-1152.57,6.69
803.80700,833.54,14.74,-1152.43,6.68
803.82700,833.28,14.73,-1152.28,6.67
803.84700,833.03,14.73,-1152.14,6.66
803.86700,832.79,14.73,-1152.00,6.65
803.88700,832.54,14.73,-1151.87,6.64
803.90700,832.30,14.73,-1151.73,6.63
803.92700,832.06,14.72,-1151.60,6.62
803.94700,831.83,14.72,-1151.48,6.61
803.96700,831.60,14.72,-1151.35,6.60
803.98700,831.36,14.72,-1151.23,6.59
804.00700,831.14,14.71,-1151.11,6.58
804.02700,830.91,14.71,-1151.00,6.57
804.04700,830.69,14.71,-1150.88,6.56
804.06700,830.47,14.71,-1150.77,6.55
804.08700,830.25,14.71,-1150.67,6.54
804.10700,830.04,14.70,-1150.56,6.53
804.12700,829.83,14.70,-1150.46,6.52
804.14700,829.62,14.70,-1150.36,6.51
804.16700,829.41,14.70,-1150.26,6.50
804.18700,829.21,14.70,-1150.17,6.50
804.20700,829.01,14.69,-1150.08,6.49
804.22700,828.81,14.69,-1149.99,6.48
804.24700,828.61,14.69,-1149.90,6.47
804.26700,828.42,14.69,-1149.81,6.46
804.28700,828.23,14.69,-1149.73,6.45
804.30700,828.04,14.68,-1149.65,6.44
804.32700,827.86,14.68,-1149.58,6.43
804.34700,827.67,14.68,-1149.50,6.42
804.36700,827.49,14.68,-1149.43,6.42
804.38700,827.31,14.68,-1149.36,6.41
804.40700,827.14,14.68,-1149.30,6.40
804.42700,826.96,14.67,-1149.23,6.39
804.44700,826.79,14.67,-1149.17,6.38
804.46700,826.62,14.67,-1149.11,6.37
804.48700,826.46,14.67,-1149.05,6.36
804.50700,826.29,14.67,-1149.00,6.36
804.52700,826.13,14.67,-1148.95,6.35
804.54700,825.97,14.67,-1148.90,6.34
804.56700,825.82,14.66,-1148.85,6.33
804.58700,825.66,14.66,-1148.81,6.32
804.60700,825.51,14.66,-1148.76,6.31
804.62700,825.36,14.66,-1148.72,6.31
804.64700,825.21,14.66,-1148.68,6.30
804.66700,825.07,14.66,-1148.65,6.29
804.68700,824.92,14.66,-1148.62,6.28
804.70700,824.78,14.65,-1148.59,6.27
804.72700,824.64,14.65,-1148.56,6.27
804.74700,824.51,14.65,-1148.53,6.26
804.76700,824.37,14.65,-1148.51,6.25
804.78700,824.24,14.65,-1148.48,6.24
804.80700,824.11,14.65,-1148.46,6.24
804.82700,823.99,14.65,-1148.45,6.23
804.84700,823.86,14.65,-1148.43,6.22
804.86700,823.74,14.65,-1148.42,6.21
804.88700,823.62,14.64,-1148.41,6.20
804.90700,823.50,14.64,-1148.40,6.20
804.92700,823.38,14.64,-1148.39,6.19
804.94700,823.27,14.64,-1148.39,6.18
804.96700,823.16,14.64,-1148.39,6.17
804.98700,823.05,14.64,-1148.39,6.17
805.00700,822.94,14.64,-1148.39,6.16
805.02700,822.83,14.64,-1148.39,6.15
805.04700,822.73,14.64,-1148.40,6.15
805.06700,822.63,14.64,-1148.41,6.14
805.08700,822.53,14.63,-1148.42,6.13
805.10700,822.43,14.63,-1148.43,6.12
805.12700,822.34,14.63,-1148.45,6.12
805.14700,822.24,14.63,-1148.47,6.11
805.16700,822.15,14.63,-1148.48,6.10
805.18700,822.06,14.63,-1148.51,6.09
805.20700,821.98,14.63,-1148.53,6.09
805.22700,821.89,14.63,-1148.55,6.08
805.24700,821.81,14.63,-1148.58,6.07
805.26700,821.73,14.63,-1148.61,6.07
